"Wavelength, µm","n","k"
3.75189,1.37305,0.0043176
3.769,1.37195,0.0039808
3.78626,1.37103,0.0038544
3.80368,1.37022,0.003766
3.82126,1.36965,0.0036024
3.83901,1.36892,0.0033792
3.85692,1.36826,0.0033012
3.875,1.3676,0.00341202
3.89325,1.36694,0.003272
3.91167,1.36636,0.00354839
3.93027,1.36616,0.00388878
3.94904,1.36631,0.00386723
3.968,1.366,0.00362842
3.98714,1.3657,0.003576
4.00646,1.36575,0.00341641
4.02597,1.36555,0.0030624
4.04568,1.36538,0.00264283
4.06557,1.36484,0.00221598
4.08567,1.36416,0.00182998
4.10596,1.36361,0.00178
4.12646,1.36306,0.00198638
4.14716,1.36309,0.00217282
4.16807,1.36298,0.00192083
4.18919,1.36262,0.00157195
4.21053,1.3624,0.00138041
4.23208,1.36188,0.00105797
4.25386,1.36119,0.00101507
4.27586,1.36112,0.000709153
4.29809,1.3604,0.000860426
4.32056,1.35991,0.000904413
4.34326,1.3595,0.000934773
4.3662,1.35912,0.000926302
4.38938,1.35877,0.00105477
4.41281,1.35837,0.00137204
4.43649,1.35854,0.00158721
4.46043,1.3584,0.00131128
4.48463,1.35795,0.00121585
4.50909,1.35771,0.00115367
4.53382,1.35739,0.00125188
4.55882,1.35713,0.00118
4.5841,1.35685,0.00122446
4.60967,1.3566,0.00119806
4.63551,1.3563,0.00119919
4.66165,1.35598,0.00137001
4.68809,1.35609,0.00162739
4.71483,1.35603,0.00125682
4.74187,1.35565,0.00111851
4.76923,1.35522,0.00116637
4.79691,1.355,0.00108392
4.8249,1.35486,0.000979567
4.85323,1.35445,0.000811696
4.88189,1.35403,0.00072447
4.91089,1.35355,0.00069856
4.94024,1.35318,0.000751709
4.96994,1.35283,0.000832873
5,1.35242,0.000867292
5.0101,1.35216,0.000807776
5.02024,1.35204,0.000891891
5.03043,1.35182,0.00100115
5.04065,1.35171,0.0011774
5.05092,1.35168,0.00115092
5.06123,1.35154,0.00125
5.07158,1.35147,0.00117451
5.08197,1.35135,0.00136141
5.0924,1.35118,0.00124587
5.10288,1.35106,0.0012445
5.1134,1.35084,0.00134762
5.12397,1.35069,0.00138216
5.13457,1.35037,0.00145965
5.14523,1.35006,0.00161618
5.15593,1.34985,0.00204433
5.16667,1.34961,0.0025424
5.17745,1.34972,0.00326291
5.18829,1.35039,0.00381753
5.19916,1.35124,0.00384771
5.21008,1.3519,0.00330235
5.22105,1.35202,0.00274416
5.23207,1.35186,0.00227191
5.24313,1.35165,0.00203428
5.25424,1.3514,0.00173384
5.26539,1.35122,0.00154751
5.2766,1.35106,0.00144924
5.28785,1.35078,0.00141035
5.29914,1.35053,0.00136868
5.31049,1.35041,0.00129463
5.32189,1.35024,0.00127549
5.33333,1.34999,0.00125342
5.34483,1.34993,0.00121508
5.35637,1.34967,0.00119029
5.36797,1.34954,0.00120918
5.37961,1.34936,0.00118326
5.3913,1.34921,0.00117591
5.40305,1.34899,0.00112779
5.41485,1.34894,0.00116343
5.4267,1.34855,0.00110996
5.4386,1.34835,0.00118322
5.45055,1.34839,0.00111949
5.46256,1.34815,0.00108234
5.47461,1.34802,0.00126068
5.48672,1.34779,0.00129818
5.49889,1.34756,0.00136052
5.51111,1.34741,0.00135185
5.52338,1.3472,0.00124902
5.53571,1.34707,0.00143334
5.5481,1.3468,0.00141117
5.56054,1.34652,0.0015337
5.57303,1.34648,0.0015841
5.58558,1.34619,0.00166311
5.5982,1.34614,0.00180401
5.61086,1.34591,0.00175969
5.62358,1.34579,0.00188849
5.63636,1.34569,0.00197585
5.6492,1.34544,0.0020939
5.6621,1.34538,0.00226046
5.67506,1.34543,0.00226594
5.68807,1.34527,0.00236558
5.70115,1.34529,0.00234077
5.71429,1.34522,0.00227722
5.72748,1.34504,0.00211243
5.74074,1.34485,0.0021369
5.75406,1.34451,0.00208221
5.76744,1.34418,0.00192307
5.78088,1.344,0.00215956
5.79439,1.34386,0.00215144
5.80796,1.34375,0.00220448
5.8216,1.34336,0.00209107
5.83529,1.34311,0.00236213
5.84906,1.34296,0.00245122
5.86288,1.34275,0.00243904
5.87678,1.34258,0.0025838
5.89074,1.3423,0.00265831
5.90476,1.34185,0.00297579
5.91885,1.34176,0.00295967
5.93301,1.34169,0.00281339
5.94724,1.34131,0.00314644
5.96154,1.34119,0.00336727
5.9759,1.34099,0.00336412
5.99034,1.34084,0.0034501
6.00484,1.34078,0.00366855
