Wavenumber (cm-1),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb)
3313.1062,0.686285,1.10373,2.22032,2.51975,2.52429,2.21001,1.69102,1.20511,0.83313,0.671074,0.568479,0.533489,0.549262
3313.5884,0.698289,1.11978,2.2147,2.50502,2.50504,2.18366,1.6619,1.1894,0.825022,0.666852,0.561944,0.53242,0.546461
3314.0703,0.709784,1.13565,2.20771,2.48957,2.48789,2.16044,1.63276,1.17423,0.816262,0.662578,0.556466,0.529781,0.542088
3314.5525,0.721239,1.15097,2.19982,2.47422,2.47251,2.13916,1.60436,1.15877,0.806298,0.656811,0.553074,0.525399,0.535635
3315.0347,0.733644,1.16514,2.19179,2.45985,2.45769,2.11799,1.57734,1.14242,0.795149,0.648935,0.551647,0.520153,0.527432
3315.5168,0.74787,1.17762,2.18446,2.44685,2.44197,2.09547,1.55213,1.12489,0.783158,0.639659,0.550985,0.51537,0.518748
3315.9988,0.764053,1.18839,2.17853,2.43479,2.42434,2.07124,1.52874,1.10631,0.770704,0.630776,0.549396,0.512013,0.511373
3316.481,0.781386,1.19779,2.17411,2.42259,2.40455,2.04621,1.50678,1.08737,0.758172,0.624211,0.545447,0.51015,0.506763
3316.9631,0.798441,1.2063,2.17064,2.40907,2.38307,2.02198,1.48564,1.06915,0.74611,0.620871,0.538544,0.50901,0.505205
3317.4453,0.813829,1.21419,2.16701,2.39364,2.36074,1.9999,1.46469,1.05278,0.735305,0.619983,0.529166,0.507547,0.505544
3317.9272,0.826832,1.22141,2.16205,2.3767,2.33841,1.98027,1.44347,1.03882,0.726551,0.619392,0.518703,0.5051,0.505727
3318.4094,0.837673,1.22789,2.15515,2.35954,2.31672,1.96206,1.42167,1.02682,0.720185,0.61673,0.508959,0.501727,0.503905
3318.8916,0.847292,1.23386,2.14651,2.34365,2.29601,1.94336,1.39906,1.0154,0.715771,0.610756,0.501469,0.498021,0.499441
3319.3738,0.856806,1.24,2.13707,2.32996,2.27641,1.92237,1.37567,1.00294,0.712209,0.602036,0.496884,0.494612,0.493226
3319.8557,0.866942,1.24724,2.12788,2.31838,2.25805,1.89831,1.35186,0.988475,0.708249,0.592495,0.494749,0.491709,0.487158
3320.3379,0.87775,1.25629,2.11956,2.30798,2.24104,1.87189,1.32848,0.972252,0.703065,0.58413,0.493835,0.489006,0.483155
3320.8201,0.888703,1.26733,2.11195,2.29752,2.22539,1.84502,1.30658,0.955613,0.696492,0.577728,0.492865,0.485966,0.482273
3321.3022,0.899082,1.27983,2.10425,2.28616,2.21069,1.81986,1.28696,0.940266,0.688869,0.572445,0.491215,0.482269,0.48435
3321.7842,0.908367,1.29294,2.09559,2.27365,2.19587,1.7977,1.26969,0.927405,0.680697,0.566539,0.489129,0.478103,0.488191
3322.2664,0.916425,1.30577,2.08557,2.26015,2.17942,1.77825,1.254,0.917189,0.672456,0.55874,0.487343,0.474115,0.492061
3322.7485,0.923465,1.31769,2.0745,2.2457,2.16001,1.75975,1.23863,0.908844,0.664667,0.549324,0.486409,0.471056,0.494238
3323.2307,0.929869,1.32841,2.06308,2.22999,2.13731,1.7399,1.22247,0.901189,0.657984,0.54014,0.486231,0.469344,0.493517
3323.7126,0.9361,1.33784,2.05188,2.21244,2.11243,1.71703,1.20503,0.893209,0.65306,0.533553,0.486119,0.468812,0.489621
3324.1948,0.942707,1.346,2.04095,2.19271,2.0876,1.69097,1.18646,0.88431,0.650136,0.530991,0.485269,0.468767,0.483395
3324.677,0.950346,1.35306,2.02988,2.17108,2.06499,1.66292,1.16718,0.874223,0.648641,0.532049,0.483255,0.46834,0.476575
3325.1592,0.959666,1.35937,2.01826,2.14841,2.04548,1.63473,1.14753,0.862769,0.647185,0.534732,0.480191,0.466923,0.471079
3325.6411,0.971039,1.3653,2.00617,2.12592,2.02819,1.60794,1.12756,0.849746,0.644089,0.536625,0.476499,0.464462,0.468066
3326.1233,0.98426,1.37103,1.99425,2.10472,2.01097,1.58339,1.10723,0.83508,0.638191,0.536221,0.472553,0.461448,0.467326
3326.6055,0.998438,1.37632,1.98334,2.08556,1.99179,1.56127,1.08679,0.819112,0.629447,0.53354,0.468495,0.458623,0.467438
3327.0876,1.01221,1.38048,1.97377,2.06879,1.96987,1.54154,1.06688,0.802771,0.618953,0.529741,0.464323,0.456573,0.466692
3327.5696,1.02422,1.38282,1.96506,2.05432,1.94606,1.52402,1.04841,0.787451,0.608383,0.526067,0.460107,0.455428,0.464212
3328.0518,1.0337,1.38312,1.9561,2.04165,1.92215,1.50803,1.03221,0.774572,0.599188,0.522915,0.45613,0.454832,0.460519
3328.5339,1.04074,1.38189,1.94591,2.02976,1.89974,1.49209,1.01865,0.765024,0.592004,0.519648,0.452836,0.454163,0.457151
3329.0161,1.04633,1.3801,1.93426,2.01738,1.87941,1.47407,1.00749,0.758769,0.586559,0.515221,0.450641,0.452869,0.455603
3329.498,1.05179,1.37861,1.9219,2.00329,1.86069,1.45203,0.997868,0.754805,0.582045,0.509085,0.449717,0.450717,0.456322
3329.9802,1.05816,1.37764,1.91006,1.98687,1.84258,1.42544,0.988645,0.75153,0.577683,0.50171,0.44985,0.447856,0.458427
3330.4624,1.06561,1.37682,1.89957,1.96838,1.82415,1.39576,0.978738,0.747356,0.573141,0.494348,0.450425,0.444697,0.460269
3330.9446,1.07341,1.37566,1.89033,1.94892,1.80484,1.36592,0.967529,0.741295,0.568592,0.488265,0.450547,0.44171,0.46041
3331.4265,1.08032,1.37429,1.88135,1.92986,1.78437,1.33879,0.955046,0.73327,0.564431,0.483999,0.449327,0.439249,0.458336
3331.9087,1.08543,1.37351,1.87128,1.91223,1.76265,1.31565,0.941821,0.724034,0.560871,0.481179,0.446248,0.437449,0.454527
3332.3909,1.08871,1.37435,1.85924,1.89625,1.73981,1.29568,0.928457,0.714758,0.557721,0.478959,0.44145,0.436219,0.449978
3332.873,1.09108,1.37718,1.84518,1.88123,1.71647,1.27687,0.915203,0.706505,0.554475,0.47669,0.435756,0.435286,0.445587
3333.355,1.09385,1.38117,1.82989,1.86602,1.69373,1.25767,0.901833,0.699804,0.550669,0.474344,0.43033,0.43429,0.441793
3333.8372,1.09794,1.38451,1.81447,1.84961,1.67279,1.23819,0.887981,0.694487,0.546207,0.472394,0.426132,0.432898,0.438593
3334.3193,1.10329,1.38543,1.79989,1.83171,1.65432,1.22008,0.873675,0.689815,0.541431,0.47129,0.423472,0.430905,0.435788
3334.8015,1.10903,1.38332,1.78649,1.81291,1.63795,1.20515,0.859605,0.684827,0.536875,0.470919,0.421949,0.428295,0.433254
3335.2834,1.11399,1.37916,1.77402,1.79433,1.62236,1.19371,0.846802,0.67877,0.532922,0.470447,0.420815,0.42524,0.431085
3335.7656,1.11743,1.37507,1.76183,1.77695,1.60604,1.1839,0.835901,0.671432,0.529645,0.468703,0.419487,0.422059,0.42958
3336.2478,1.11938,1.37298,1.74927,1.76097,1.58805,1.17252,0.826539,0.663255,0.52692,0.464894,0.417855,0.419152,0.429093
3336.73,1.12043,1.37351,1.73607,1.74565,1.56841,1.15681,0.81744,0.655159,0.524678,0.459279,0.4162,0.416902,0.429814
3337.2119,1.12136,1.37548,1.72245,1.72976,1.54769,1.13605,0.807224,0.648133,0.522998,0.453318,0.414823,0.415543,0.431559
3337.6941,1.12266,1.37664,1.70889,1.7124,1.52637,1.11198,0.795366,0.642778,0.521929,0.449128,0.413728,0.415024,0.433686
3338.1763,1.12445,1.37497,1.69569,1.6935,1.50444,1.08776,0.782565,0.638996,0.521179,0.448439,0.412588,0.414945,0.435243
3338.6584,1.1266,1.36984,1.6826,1.67381,1.48163,1.06638,0.770246,0.635997,0.520001,0.451626,0.410997,0.414665,0.435328
3339.1404,1.12884,1.36227,1.66883,1.65439,1.45809,1.04943,0.759583,0.632598,0.517444,0.457369,0.408777,0.413565,0.433503
3339.6226,1.13082,1.35432,1.65345,1.63592,1.43469,1.03669,0.750772,0.627683,0.51286,0.463191,0.406112,0.41137,0.430039
3340.1047,1.13208,1.348,1.63593,1.61844,1.41276,1.02655,0.743014,0.620656,0.506317,0.466625,0.403439,0.408313,0.425807
3340.5869,1.13211,1.34425,1.61654,1.60152,1.39321,1.01678,0.735136,0.611709,0.498632,0.466359,0.401203,0.405016,0.421835
3341.0688,1.13052,1.34257,1.59624,1.5846,1.37583,1.00534,0.726343,0.601788,0.490986,0.462677,0.399642,0.402137,0.418776
3341.551,1.12723,1.34147,1.57624,1.56725,1.35918,0.990956,0.716606,0.592256,0.484378,0.456956,0.3987,0.400018,0.416616
3342.0332,1.1226,1.33921,1.55749,1.54918,1.34154,0.973416,0.70655,0.584364,0.479257,0.4506,0.398075,0.398588,0.414829
3342.5154,1.11733,1.33461,1.54038,1.53016,1.32196,0.953577,0.697066,0.578751,0.4755,0.444178,0.397366,0.397594,0.412889
3342.9973,1.11225,1.32747,1.52477,1.51012,1.30096,0.933002,0.688943,0.575203,0.472658,0.437366,0.396269,0.396955,0.410747
3343.4795,1.10803,1.31853,1.51023,1.48939,1.2802,0.913389,0.68263,0.572803,0.470241,0.429627,0.39477,0.396926,0.408916
3343.9617,1.10512,1.30912,1.49625,1.4688,1.26145,0.896012,0.678073,0.570388,0.467905,0.421067,0.393222,0.397894,0.408061
3344.4438,1.1037,1.30061,1.48244,1.44945,1.2455,0.881438,0.674609,0.567085,0.465528,0.412736,0.392214,0.399936,0.408378
3344.9258,1.10375,1.29381,1.46871,1.43208,1.23167,0.869604,0.671052,0.562636,0.463219,0.406141,0.392216,0.402465,0.409269
3345.408,1.10495,1.2886,1.45534,1.41654,1.21827,0.860095,0.666105,0.55736,0.461268,0.402314,0.393203,0.404292,0.409611
3345.8901,1.10654,1.28383,1.44283,1.40176,1.20348,0.852352,0.659015,0.551834,0.460009,0.401116,0.394518,0.404153,0.408494
3346.3723,1.10735,1.27787,1.43155,1.38636,1.18633,0.845725,0.650085,0.546531,0.459589,0.401323,0.39515,0.401412,0.405914
3346.8542,1.1062,1.2694,1.42119,1.36954,1.16709,0.839431,0.640632,0.541643,0.459769,0.401422,0.394286,0.39651,0.402863
3347.3364,1.10241,1.25824,1.41059,1.35157,1.14696,0.832643,0.632308,0.537156,0.459924,0.400567,0.39177,0.390866,0.400714
3347.8186,1.09631,1.24566,1.39806,1.33363,1.12744,0.824737,0.626171,0.533034,0.459306,0.39902,0.388118,0.386231,0.400313
3348.3008,1.0892,1.23377,1.38227,1.31708,1.10963,0.815543,0.622093,0.529339,0.457449,0.397794,0.384113,0.38386,0.401446
3348.7827,1.08273,1.22446,1.36317,1.30261,1.09382,0.805366,0.618871,0.526169,0.454444,0.397792,0.380305,0.38395,0.40305
3349.2649,1.07798,1.21838,1.34223,1.28991,1.07958,0.794713,0.614941,0.523495,0.450865,0.399061,0.376835,0.385647,0.403963
3349.7471,1.07473,1.21454,1.32183,1.27792,1.0661,0.783939,0.609218,0.521029,0.44739,0.400729,0.373685,0.387596,0.403602
3350.2292,1.07154,1.21096,1.30398,1.26544,1.05266,0.773104,0.601568,0.518243,0.444379,0.401622,0.371063,0.388664,0.402048
3350.7112,1.06651,1.20574,1.28912,1.25172,1.03892,0.762158,0.592742,0.514555,0.441716,0.401123,0.369492,0.388416,0.399576
3351.1934,1.05837,1.19807,1.27591,1.23654,1.02493,0.751239,0.58394,0.50958,0.439017,0.39961,0.369446,0.387086,0.396146
3351.6755,1.04725,1.18843,1.26198,1.2201,1.01094,0.740764,0.576298,0.503361,0.436029,0.398171,0.370815,0.385154,0.391417
3352.1577,1.03466,1.17818,1.24539,1.20265,0.99708,0.731151,0.570497,0.496442,0.4329,0.397807,0.372698,0.382913,0.385309
3352.6396,1.02277,1.16869,1.22577,1.18439,0.983219,0.722403,0.566563,0.489745,0.430091,0.398677,0.373775,0.380324,0.378611
3353.1218,1.01339,1.16073,1.20459,1.16545,0.969002,0.713944,0.563877,0.484216,0.42801,0.399909,0.373045,0.377239,0.373008
3353.604,1.00715,1.1542,1.1844,1.14598,0.954129,0.704956,0.561398,0.480378,0.426625,0.400072,0.370403,0.37372,0.370342
3354.0862,1.00337,1.14842,1.16737,1.12629,0.93862,0.69502,0.5581,0.478004,0.42537,0.398025,0.366634,0.370173,0.37156
3354.5681,1.00053,1.14244,1.15417,1.10681,0.922917,0.684574,0.553433,0.476188,0.423451,0.39361,0.362892,0.367144,0.376113
3355.0503,0.997215,1.13536,1.14361,1.08793,0.907706,0.674749,0.547578,0.473842,0.420388,0.387839,0.360061,0.365007,0.382251
3355.5325,0.992804,1.1265,1.13345,1.06998,0.893553,0.666623,0.541307,0.470391,0.416424,0.382515,0.358456,0.363803,0.38798
3356.0146,0.987683,1.11551,1.12165,1.05316,0.880584,0.660387,0.535516,0.466206,0.412511,0.379493,0.357956,0.363398,0.391993
3356.4966,0.982736,1.10253,1.1075,1.03768,0.868421,0.655094,0.530737,0.46241,0.409798,0.37991,0.358316,0.363753,0.393962
3356.9788,0.978502,1.08822,1.09177,1.0238,0.856443,0.649221,0.526952,0.460135,0.408928,0.383689,0.359313,0.36501,0.394146
3357.4609,0.974566,1.07364,1.07599,1.01178,0.844185,0.641699,0.523797,0.459729,0.409588,0.3895,0.360664,0.367239,0.392836
3357.9431,0.969655,1.05994,1.06128,1.0016,0.831646,0.63265,0.520927,0.460504,0.410626,0.395187,0.361885,0.370051,0.390188
3358.425,0.962394,1.04793,1.04772,0.992717,0.819309,0.623294,0.518217,0.461207,0.410699,0.398543,0.362352,0.372478,0.386545
3358.9072,0.95221,1.03775,1.03449,0.983912,0.807881,0.615085,0.51565,0.460861,0.409061,0.398137,0.361588,0.373347,0.382794
3359.3894,0.93976,1.02894,1.02067,0.973602,0.797895,0.608686,0.51305,0.459328,0.40597,0.393858,0.359543,0.371957,0.380266
3359.8716,0.926578,1.02071,1.00591,0.960479,0.789382,0.603529,0.509983,0.457167,0.402483,0.386889,0.356636,0.368571,0.380051
3360.3535,0.914235,1.01242,0.990652,0.944185,0.781766,0.598287,0.50599,0.454933,0.399759,0.379151,0.353529,0.364316,0.382208
3360.8357,0.903609,1.00385,0.975633,0.925597,0.774033,0.591904,0.50105,0.452541,0.398368,0.372487,0.350845,0.360518,0.385523
3361.3179,0.89473,0.995135,0.961268,0.906465,0.765134,0.584442,0.495858,0.449262,0.398058,0.368015,0.349044,0.357943,0.388105
3361.8,0.887165,0.986441,0.947457,0.88856,0.754469,0.577118,0.491635,0.444412,0.398074,0.365918,0.348457,0.356469,0.388443
3362.282,0.880488,0.977689,0.933927,0.872814,0.742232,0.571497,0.489456,0.438168,0.397728,0.365647,0.349302,0.355393,0.386207
3362.7642,0.874429,0.968521,0.920753,0.858974,0.729396,0.568409,0.489532,0.431831,0.396796,0.366314,0.351507,0.354068,0.382233
3363.2463,0.868691,0.958543,0.908493,0.845969,0.717273,0.567325,0.49091,0.427252,0.395528,0.367032,0.354466,0.352354,0.377815
3363.7285,0.862759,0.947663,0.897767,0.83273,0.706852,0.566557,0.491869,0.425792,0.394371,0.367124,0.357006,0.350591,0.3739
3364.2104,0.856027,0.936244,0.888565,0.818933,0.69824,0.564132,0.4908,0.427505,0.393704,0.36623,0.357801,0.349174,0.370777
3364.6926,0.848209,0.924953,0.879894,0.80525,0.690591,0.558782,0.487069,0.431056,0.3937,0.36439,0.356077,0.348142,0.36835
3365.1748,0.839643,0.914409,0.870103,0.792962,0.682584,0.550534,0.481351,0.434412,0.394291,0.362031,0.352166,0.347081,0.36663
3365.657,0.831152,0.904864,0.857752,0.783193,0.673222,0.540609,0.475204,0.435832,0.395098,0.359782,0.347422,0.345417,0.365932
3366.1389,0.823507,0.896131,0.842443,0.776218,0.662422,0.530783,0.470137,0.434556,0.39536,0.358135,0.343491,0.342815,0.36662
3366.6211,0.816911,0.887781,0.825062,0.771236,0.651031,0.522606,0.466792,0.43086,0.394041,0.35712,0.341422,0.339406,0.36867
3367.1033,0.810925,0.879407,0.807356,0.766705,0.640319,0.51688,0.464711,0.42561,0.390257,0.356236,0.341251,0.335735,0.371526
3367.5854,0.804851,0.870775,0.791162,0.761016,0.631314,0.513548,0.462802,0.419714,0.383886,0.354729,0.342303,0.332547,0.374426
3368.0674,0.798185,0.8618,0.777725,0.753172,0.62441,0.511933,0.460136,0.413784,0.375944,0.352098,0.343889,0.330598,0.376935
3368.5496,0.790747,0.852435,0.767376,0.743142,0.619393,0.511133,0.456547,0.408118,0.368355,0.348525,0.345821,0.330523,0.379214
3369.0317,0.782451,0.842618,0.75956,0.731724,0.615708,0.510365,0.452682,0.402842,0.3631,0.344946,0.348354,0.33272,0.381745
3369.5139,0.773064,0.832309,0.75311,0.720018,0.612701,0.509152,0.449513,0.398076,0.361201,0.342656,0.351674,0.337157,0.384681
3369.9958,0.762312,0.821577,0.746656,0.708795,0.609708,0.507305,0.447677,0.393969,0.362184,0.342641,0.355399,0.343208,0.387354
3370.478,0.750324,0.810609,0.739063,0.698105,0.606085,0.504806,0.447065,0.39065,0.364359,0.344979,0.358502,0.34967,0.388381
3370.9602,0.737993,0.799635,0.729811,0.687351,0.601315,0.501709,0.4469,0.388162,0.365735,0.348666,0.35973,0.355108,0.386408
3371.4424,0.726814,0.788847,0.719126,0.67575,0.595228,0.498118,0.446192,0.386473,0.365034,0.351989,0.358201,0.35843,0.381043
3371.9243,0.71814,0.778374,0.707792,0.662931,0.58815,0.494237,0.44429,0.385604,0.362253,0.353336,0.353828,0.359401,0.373377
3372.4065,0.712369,0.76835,0.696692,0.649298,0.58078,0.490371,0.441186,0.385761,0.35855,0.352019,0.347381,0.358743,0.365712
3372.8887,0.7087,0.758967,0.686349,0.635976,0.573802,0.486814,0.437466,0.387336,0.355595,0.348675,0.340251,0.357697,0.360593
3373.3708,0.705681,0.750425,0.676764,0.624343,0.567485,0.483668,0.433982,0.390668,0.354766,0.344979,0.334045,0.357266,0.35965
3373.8528,0.702146,0.742775,0.66764,0.615411,0.561583,0.480735,0.43146,0.395659,0.35657,0.342807,0.330107,0.357577,0.362863
3374.335,0.697817,0.73579,0.658787,0.609346,0.555628,0.477604,0.430227,0.401486,0.360481,0.343287,0.329041,0.357781,0.368575
3374.8171,0.693097,0.728984,0.650392,0.60536,0.5494,0.473906,0.430121,0.40669,0.365213,0.346279,0.330381,0.356586,0.374211
3375.2993,0.688293,0.721827,0.642908,0.602018,0.543197,0.469566,0.430544,0.409705,0.369262,0.350526,0.332649,0.353131,0.377325
3375.7813,0.68298,0.714018,0.636654,0.59781,0.537653,0.464825,0.430608,0.409569,0.371457,0.354354,0.333962,0.347675,0.376485
3376.2634,0.676123,0.705614,0.631412,0.591735,0.53324,0.460007,0.429372,0.406405,0.371318,0.356455,0.332994,0.341665,0.371689
3376.7456,0.666915,0.696914,0.626336,0.583662,0.529813,0.45523,0.426149,0.401343,0.369107,0.356315,0.329765,0.337071,0.364207
3377.2278,0.655639,0.688189,0.620252,0.574307,0.526561,0.450339,0.420838,0.395929,0.365637,0.354173,0.325723,0.335348,0.356021
3377.7097,0.643786,0.679446,0.612185,0.56487,0.522424,0.445187,0.414108,0.391371,0.361984,0.350662,0.322973,0.33664,0.349082
3378.1919,0.633225,0.67042,0.601821,0.556504,0.516698,0.440056,0.407254,0.388057,0.359179,0.346478,0.323076,0.339702,0.344668
3378.6741,0.624964,0.660812,0.58966,0.549856,0.509428,0.435801,0.401689,0.385573,0.357936,0.34223,0.32619,0.34264,0.343028
3379.1563,0.61843,0.65061,0.576831,0.544881,0.501375,0.433469,0.398277,0.383142,0.358413,0.338449,0.331077,0.344017,0.34345
3379.6382,0.611836,0.640267,0.564653,0.540986,0.493606,0.433547,0.396894,0.380178,0.360118,0.335607,0.335924,0.343641,0.34473
3380.1204,0.603446,0.630575,0.554152,0.537407,0.487003,0.435385,0.396537,0.376657,0.36207,0.334035,0.33936,0.342492,0.345845
3380.6025,0.592834,0.62225,0.545726,0.533604,0.481945,0.437339,0.395952,0.373154,0.363218,0.333804,0.340948,0.3419,0.346481
3381.0847,0.581284,0.615455,0.539086,0.52948,0.478276,0.437647,0.394394,0.37056,0.36293,0.334675,0.340946,0.342565,0.347119
3381.5667,0.571027,0.609542,0.533486,0.525321,0.475474,0.435505,0.392006,0.36964,0.361234,0.336178,0.339667,0.344143,0.348634
3382.0488,0.563854,0.603226,0.528147,0.521506,0.472891,0.431558,0.389598,0.370609,0.358645,0.337787,0.337072,0.34567,0.351638
3382.531,0.560003,0.595188,0.522648,0.518157,0.470001,0.427413,0.388004,0.372909,0.35573,0.339065,0.332952,0.346433,0.356005
3383.0132,0.558013,0.584808,0.517067,0.51494,0.466602,0.424502,0.387524,0.375315,0.352778,0.339745,0.327484,0.346576,0.360889
3383.4951,0.555616,0.57264,0.511754,0.511154,0.462909,0.423109,0.387838,0.376405,0.34985,0.339747,0.321645,0.346955,0.365232
3383.9773,0.551068,0.560264,0.506859,0.506077,0.459429,0.422269,0.388387,0.375216,0.347127,0.339209,0.317024,0.348383,0.368409
3384.4595,0.544077,0.549525,0.501955,0.49938,0.45657,0.420606,0.388847,0.371762,0.345159,0.33852,0.315085,0.350878,0.370553
3384.9417,0.535756,0.541549,0.496085,0.491348,0.454184,0.417432,0.389285,0.367089,0.344664,0.338262,0.31636,0.35357,0.372334
3385.4236,0.527672,0.536148,0.488317,0.482736,0.451385,0.41327,0.389879,0.362762,0.345954,0.339001,0.320156,0.355321,0.37435
3385.9058,0.520684,0.53199,0.478478,0.474351,0.446943,0.409427,0.390506,0.36004,0.348473,0.340954,0.32496,0.355557,0.376604
3386.3879,0.514391,0.527434,0.467524,0.466625,0.440127,0.407017,0.390613,0.359234,0.35092,0.343724,0.329233,0.354636,0.378433
3386.8701,0.507539,0.521465,0.457226,0.459457,0.431472,0.406236,0.389504,0.359629,0.351965,0.346319,0.332051,0.353515,0.378942
3387.3521,0.499084,0.514153,0.449297,0.452424,0.422853,0.406353,0.386817,0.360026,0.351079,0.347541,0.333255,0.353023,0.377592
3387.8342,0.489118,0.506403,0.444504,0.445215,0.416623,0.406318,0.382796,0.35955,0.348869,0.346589,0.333178,0.353321,0.37455
3388.3164,0.478981,0.499225,0.442349,0.43802,0.414231,0.405398,0.378147,0.358211,0.34668,0.343557,0.332266,0.353897,0.370584
3388.7986,0.470426,0.493031,0.441506,0.431642,0.415208,0.40339,0.373623,0.356867,0.345777,0.339519,0.330884,0.353994,0.366635
3389.2805,0.464404,0.48736,0.440665,0.427224,0.417294,0.400358,0.369658,0.356592,0.346654,0.33609,0.329345,0.353119,0.363383
3389.7627,0.460355,0.481148,0.439162,0.425682,0.417784,0.396286,0.366323,0.357881,0.348919,0.334675,0.328013,0.351269,0.361078
3390.2449,0.456542,0.473308,0.436931,0.427094,0.415252,0.391045,0.363562,0.360226,0.351685,0.335833,0.327301,0.348807,0.359707
3390.7271,0.45121,0.463304,0.433949,0.430333,0.410494,0.384752,0.361454,0.362365,0.354107,0.339084,0.327531,0.346186,0.359284
3391.209,0.443747,0.451466,0.429726,0.433191,0.40602,0.378184,0.360265,0.36302,0.35567,0.343212,0.32877,0.343735,0.360003
3391.6912,0.435041,0.439001,0.423402,0.433102,0.404373,0.372819,0.360259,0.36163,0.356145,0.346832,0.330747,0.341616,0.362104
3392.1733,0.426788,0.427667,0.414446,0.428277,0.406356,0.370276,0.361432,0.358623,0.355426,0.3489,0.332907,0.339883,0.365536
3392.6555,0.420249,0.41916,0.403423,0.41874,0.410372,0.371397,0.363377,0.355055,0.353461,0.348963,0.33457,0.338557,0.369688
3393.1375,0.415384,0.41438,0.392095,0.406558,0.413387,0.375561,0.365415,0.351927,0.350352,0.347136,0.33513,0.337642,0.373453
3393.6196,0.410992,0.412928,0.382646,0.394957,0.412885,0.380778,0.366897,0.349703,0.346496,0.343927,0.334243,0.33707,0.37568
3394.1018,0.405707,0.413162,0.376544,0.386764,0.408371,0.384575,0.367497,0.348356,0.342583,0.340053,0.331987,0.336639,0.375769
3394.584,0.399008,0.412828,0.373842,0.383113,0.401455,0.385144,0.367349,0.347765,0.339391,0.336287,0.328931,0.336013,0.374028
3395.0659,0.391527,0.409993,0.373324,0.383134,0.394617,0.382134,0.366966,0.348001,0.337469,0.333275,0.326043,0.334853,0.371557
3395.5481,0.384519,0.403833,0.373256,0.384653,0.389649,0.376688,0.366999,0.349201,0.336885,0.331287,0.324407,0.333084,0.369706
3396.0303,0.378946,0.394939,0.37222,0.385434,0.386778,0.370773,0.36788,0.351136,0.337181,0.330046,0.324777,0.331154,0.369363
3396.5125,0.374825,0.384967,0.36958,0.384239,0.384975,0.366141,0.369504,0.352926,0.337617,0.328823,0.327185,0.330055,0.370469
3396.9944,0.371284,0.375801,0.365465,0.381154,0.383094,0.363499,0.37114,0.353294,0.337619,0.326892,0.330858,0.330924,0.372103
3397.4766,0.367245,0.368666,0.360443,0.377108,0.380922,0.362361,0.371685,0.351352,0.337152,0.324117,0.334562,0.334344,0.373128
3397.9587,0.362161,0.363713,0.355204,0.373027,0.379274,0.361639,0.370177,0.347347,0.33673,0.321242,0.337211,0.339786,0.372968
3398.4409,0.356263,0.360246,0.350412,0.369272,0.379073,0.360501,0.366289,0.342759,0.337008,0.319596,0.338328,0.345643,0.371973
3398.9229,0.350168,0.357305,0.34666,0.365667,0.380239,0.358879,0.36051,0.339599,0.338219,0.320358,0.338104,0.349929,0.371135
3399.405,0.34428,0.354206,0.344384,0.361944,0.38131,0.357338,0.353969,0.339322,0.339867,0.323822,0.337071,0.351249,0.371424
