Wavenumber (cm-1),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
6834.0044,14.5382,13.735,13.1541,12.635,12.4954,13.0612,12.9142,13.3632,13.5498,13.7194,13.6343,13.6216,13.023,11.7529,10.1642,7.61993,5.05262,3.14009,1.36152
6834.4868,14.5022,13.6801,13.0948,12.583,12.4946,13.0198,12.9033,13.3629,13.5001,13.6735,13.6093,13.6445,13.0186,11.7809,10.2192,7.67482,5.01356,3.13645,1.35696
6834.9688,14.4575,13.6382,13.0407,12.543,12.4987,12.9777,12.876,13.3626,13.437,13.6239,13.5815,13.6741,13.0219,11.7895,10.2498,7.71826,4.98563,3.13435,1.35292
6835.4512,14.4057,13.6109,13.0071,12.512,12.502,12.9453,12.8373,13.3637,13.3734,13.5844,13.5523,13.7003,13.0316,11.7909,10.2506,7.73509,4.97928,3.13604,1.35145
6835.9331,14.3496,13.5974,12.9998,12.4848,12.5021,12.9298,12.7955,13.3636,13.3261,13.5598,13.5225,13.7116,13.0457,11.8007,10.2261,7.72131,4.99553,3.14295,1.3496
6836.415,14.2932,13.5952,13.0122,12.4584,12.4975,12.931,12.7571,13.3572,13.3073,13.5444,13.4938,13.7003,13.0629,11.8272,10.1884,7.68642,5.0269,3.15513,1.34392
6836.8975,14.2411,13.5996,13.0302,12.4334,12.4853,12.9422,12.7238,13.341,13.3172,13.5282,13.4699,13.667,13.0815,11.8666,10.1512,7.64858,5.06243,3.17077,1.33582
6837.3794,14.1992,13.6039,13.039,12.4126,12.4612,12.9534,12.6942,13.3139,13.3448,13.5047,13.4549,13.6197,13.0983,11.9066,10.1248,7.62554,5.09337,3.1864,1.33259
6837.8613,14.1727,13.6006,13.0309,12.3972,12.4226,12.9565,12.6673,13.2774,13.375,13.4769,13.4519,13.5713,13.1076,11.9343,10.1124,7.62664,5.11698,3.19817,1.34248
6838.3438,14.1644,13.584,13.0063,12.3858,12.3734,12.9474,12.6451,13.2338,13.3981,13.4551,13.4611,13.5347,13.1031,11.9434,10.1123,7.64963,5.13646,3.20376,1.36746
6838.8257,14.1725,13.5524,12.9715,12.3752,12.324,12.927,12.6313,13.186,13.4134,13.4505,13.4793,13.5184,13.0822,11.9353,10.1212,7.68341,5.1577,3.20399,1.39972
6839.3081,14.1901,13.5093,12.9326,12.3627,12.2876,12.8992,12.6277,13.1385,13.4254,13.4666,13.499,13.5238,13.0492,11.9151,10.1381,7.7141,5.18487,3.20294,1.42538
6839.79,14.2069,13.4614,12.8923,12.3479,12.2723,12.8703,12.6312,13.0976,13.4367,13.4963,13.5112,13.5454,13.0155,11.8871,10.1643,7.73126,5.2173,3.20593,1.43338
6840.272,14.2124,13.4159,12.8493,12.3303,12.2752,12.8469,12.6353,13.0707,13.4429,13.5241,13.5083,13.5731,12.9941,11.8536,10.2011,7.73182,5.24941,3.21641,1.42336
6840.7544,14.1996,13.3771,12.8025,12.3083,12.2835,12.8344,12.6343,13.0627,13.4353,13.5347,13.4896,13.5963,12.9933,11.8173,10.2466,7.72078,5.2736,3.23356,1.40695
6841.2363,14.1674,13.3452,12.7537,12.2789,12.2804,12.8339,12.6268,13.0729,13.4075,13.5212,13.4632,13.6084,13.0124,11.7836,10.2947,7.70868,5.28433,3.25215,1.40131
6841.7183,14.1195,13.3174,12.7092,12.2404,12.2545,12.841,12.6159,13.0936,13.3614,13.4885,13.4429,13.6079,13.0421,11.7611,10.3378,7.70705,5.28073,3.26531,1.41901
6842.2007,14.0616,13.2913,12.676,12.1958,12.2062,12.8464,12.6055,13.1129,13.3079,13.4508,13.4402,13.5978,13.0708,11.7578,10.3711,7.72323,5.2663,3.26877,1.46045
6842.6826,13.9979,13.2674,12.6568,12.1526,12.1472,12.8409,12.5968,13.1196,13.2613,13.4231,13.4557,13.5826,13.0903,11.7772,10.3949,7.75682,5.24641,3.26388,1.51333
6843.165,13.9297,13.2491,12.6473,12.1183,12.0952,12.8202,12.5872,13.1079,13.2324,13.4133,13.4768,13.5654,13.0993,11.8161,10.4139,7.79974,5.22583,3.25755,1.55899
6843.647,13.8571,13.2396,12.6377,12.0945,12.0643,12.7885,12.5728,13.0788,13.2237,13.4178,13.485,13.5475,13.1016,11.866,10.4329,7.84034,5.20841,3.25856,1.58186
6844.1289,13.7824,13.237,12.6179,12.0755,12.0594,12.7555,12.5513,13.0396,13.2299,13.4247,13.4678,13.5291,13.1021,11.9156,10.4518,7.86957,5.19877,3.27252,1.57668
6844.6113,13.7128,13.2331,12.5833,12.053,12.0737,12.7298,12.5228,13.0003,13.2412,13.4209,13.4278,13.5115,13.1026,11.9548,10.4656,7.88571,5.20373,3.29844,1.54986
6845.0933,13.6583,13.2159,12.5359,12.0235,12.0932,12.7135,12.4878,12.9699,13.2464,13.4003,13.3815,13.4966,13.1004,11.9765,10.4667,7.89472,5.23103,3.32921,1.51481
6845.5752,13.6277,13.177,12.4822,11.9937,12.104,12.7009,12.445,12.9543,13.2361,13.3667,13.3488,13.4865,13.0889,11.9781,10.4518,7.90603,5.28486,3.35574,1.4842
6846.0576,13.6217,13.1175,12.4279,11.9763,12.0989,12.6829,12.393,12.9547,13.2052,13.3318,13.3403,13.4818,13.0618,11.9625,10.4251,7.92655,5.36111,3.37206,1.46372
6846.5396,13.6313,13.0487,12.3755,11.9811,12.0804,12.6546,12.3336,12.9676,13.1546,13.3086,13.3519,13.4817,13.0162,11.9374,10.3974,7.95691,5.44589,3.37833,1.45074
6847.022,13.6406,12.9868,12.3251,12.0055,12.0576,12.6189,12.2741,12.9859,13.0923,13.3043,13.3691,13.485,12.9558,11.9132,10.3795,7.99226,5.51989,3.38,1.43846
6847.5039,13.6336,12.9426,12.2781,12.0332,12.0392,12.5849,12.2257,13.0006,13.032,13.3171,13.378,13.4915,12.8909,11.898,10.3754,8.02654,5.56658,3.384,1.42237
6847.9858,13.602,12.9155,12.2384,12.0427,12.0266,12.5609,12.1965,13.0041,12.9884,13.3368,13.3727,13.5015,12.8358,11.8945,10.3791,8.05682,5.57974,3.39467,1.40474
6848.4683,13.5478,12.8947,12.211,12.0193,12.0124,12.5488,12.1861,12.9934,12.9712,13.3506,13.3562,13.5147,12.8026,11.8989,10.3791,8.0843,5.5656,3.41205,1.39382
6848.9502,13.481,12.8675,12.1972,11.9639,11.985,12.5429,12.1851,12.9711,12.981,13.3486,13.3352,13.5287,12.7972,11.9049,10.3674,8.11146,5.53848,3.43313,1.39851
6849.4321,13.4134,12.8289,12.1917,11.8921,11.9375,12.5344,12.1819,12.944,13.009,13.3274,13.3139,13.5387,12.8173,11.9086,10.3466,8.13818,5.51312,3.45461,1.42216
6849.9146,13.3532,12.7846,12.1842,11.8252,11.8745,12.5165,12.1709,12.9192,13.0406,13.2908,13.2932,13.5383,12.8559,11.9123,10.3304,8.16008,5.49846,3.47494,1.46003
6850.3965,13.3021,12.7452,12.165,11.779,11.8117,12.4878,12.1565,12.8995,13.0614,13.2464,13.2729,13.5226,12.9058,11.9222,10.3355,8.17109,5.49614,3.49416,1.50192
6850.8789,13.2573,12.7162,12.1316,11.7572,11.7675,12.4512,12.1485,12.882,13.0617,13.2016,13.2546,13.4909,12.963,11.9433,10.37,8.16823,5.50342,3.51216,1.538
6851.3608,13.2154,12.6921,12.0907,11.7517,11.7528,12.4107,12.1519,12.8597,13.039,13.1603,13.241,13.4485,13.0252,11.974,10.4273,8.15518,5.51708,3.52696,1.56348
6851.8428,13.176,12.6582,12.0539,11.7483,11.7643,12.3697,12.161,12.827,12.9976,13.122,13.2342,13.4059,13.0881,12.0056,10.4891,8.14146,5.53537,3.53467,1.57912
6852.3252,13.1419,12.6016,12.0311,11.7347,11.7864,12.3308,12.1602,12.7845,12.9472,13.084,13.2327,13.3758,13.142,12.0275,10.5356,8.13747,5.55707,3.53143,1.5879
6852.8071,13.1174,12.5217,12.0247,11.7057,11.7997,12.2971,12.1345,12.74,12.8995,13.0449,13.2328,13.3675,13.1748,12.0335,10.5568,8.14847,5.57956,3.51611,1.59106
6853.2891,13.1041,12.4344,12.0282,11.6652,11.7911,12.2718,12.0802,12.7044,12.8657,13.0072,13.2309,13.3818,13.1783,12.0264,10.5561,8.17124,5.59833,3.49196,1.58681
6853.7715,13.099,12.3638,12.0307,11.6241,11.7591,12.2561,12.0087,12.6845,12.8517,12.9776,13.2263,13.4098,13.1549,12.0149,10.5451,8.19578,5.60865,3.46586,1.57258
6854.2534,13.0946,12.3295,12.0216,11.5948,11.7136,12.2472,11.9411,12.6781,12.8564,12.9641,13.221,13.4359,13.1183,12.0078,10.535,8.21067,5.60801,3.4454,1.5487
6854.7358,13.0823,12.3346,11.9947,11.5856,11.6694,12.2392,11.8954,12.6739,12.8712,12.9715,13.2177,13.4456,13.0859,12.0082,10.5301,8.20904,5.59738,3.43558,1.5205
6855.2178,13.0562,12.3646,11.9496,11.5955,11.6393,12.2267,11.8774,12.658,12.8841,12.9974,13.2174,13.4331,13.0683,12.012,10.5298,8.19175,5.58058,3.43697,1.49694
6855.6997,13.016,12.3957,11.8909,11.6143,11.6287,12.2082,11.8784,12.6223,12.8842,13.0318,13.2187,13.4041,13.0628,12.0116,10.5342,8.16655,5.56269,3.44664,1.48703
6856.1821,12.9659,12.4076,11.8265,11.6266,11.6343,12.1863,11.8829,12.5704,12.8663,13.0609,13.2176,13.372,13.0565,12.0021,10.5486,8.14438,5.5494,3.46087,1.49628
6856.6641,12.9121,12.3936,11.7656,11.6185,11.6452,12.1653,11.8784,12.5167,12.8317,13.0723,13.21,13.3504,13.036,11.9848,10.5809,8.13501,5.54698,3.4778,1.52506
6857.146,12.8598,12.3607,11.7172,11.5844,11.6484,12.1473,11.8622,12.4794,12.7868,13.0614,13.1934,13.3455,12.9978,11.9665,10.6339,8.14394,5.56192,3.49815,1.56887
6857.6284,12.8126,12.3235,11.6861,11.5292,11.6338,12.1313,11.8416,12.4708,12.74,13.0332,13.1689,13.3538,12.9519,11.9552,10.6989,8.17118,5.59835,3.52361,1.6194
6858.1104,12.7737,12.2938,11.6711,11.4659,11.5999,12.1152,11.8274,12.4898,12.6993,12.9991,13.1411,13.3653,12.9152,11.9561,10.7564,8.21173,5.65429,3.5546,1.66572
6858.5928,12.7471,12.2741,11.6647,11.4096,11.554,12.0988,11.8255,12.5216,12.6712,12.9707,13.1166,13.3701,12.9001,11.9689,10.7858,8.25742,5.71932,3.58908,1.69615
6859.0747,12.7362,12.2578,11.657,11.3713,11.5096,12.0849,11.8331,12.5448,12.6594,12.9531,13.0997,13.3635,12.9062,11.9887,10.7769,8.29952,5.77691,3.62354,1.70147
6859.5566,12.7405,12.2348,11.6397,11.354,11.4789,12.0764,11.8392,12.5423,12.6636,12.9432,13.0889,13.3463,12.9208,12.0087,10.736,8.33161,5.8113,3.65512,1.67907
6860.0391,12.7527,12.1978,11.6103,11.3527,11.4674,12.0727,11.8314,12.5108,12.6785,12.932,13.0768,13.3225,12.9269,12.0231,10.6807,8.35162,5.8157,3.68303,1.63558
6860.521,12.76,12.1466,11.572,11.3583,11.4717,12.0694,11.803,12.4632,12.6944,12.911,13.0546,13.295,12.9137,12.0286,10.6302,8.36196,5.79659,3.70787,1.58557
6861.0029,12.7493,12.0868,11.5314,11.3618,11.4823,12.0613,11.7578,12.4221,12.7004,12.8763,13.0195,13.2649,12.8836,12.0234,10.5948,8.36764,5.77085,3.72985,1.54591
6861.4854,12.7156,12.0259,11.4959,11.358,11.489,12.0461,11.7092,12.4079,12.6886,12.8302,12.9777,13.2328,12.8501,12.0069,10.5749,8.37317,5.75725,3.74768,1.52863
6861.9673,12.6649,11.9698,11.4713,11.3464,11.486,12.0263,11.6738,12.4268,12.6585,12.7786,12.9417,13.2016,12.8302,11.9791,10.5667,8.38019,5.76698,3.7598,1.53656
6862.4497,12.6113,11.9216,11.4613,11.3296,11.4731,12.0066,11.663,12.4665,12.6166,12.7281,12.9217,13.1776,12.8347,11.9427,10.5694,8.38713,5.7986,3.76699,1.56442
6862.9316,12.5676,11.8828,11.4664,11.3105,11.4544,11.9892,11.6765,12.502,12.5737,12.685,12.9182,13.1677,12.8622,11.9051,10.587,8.39088,5.84013,3.77401,1.60371
6863.4136,12.537,11.8553,11.4822,11.2907,11.4355,11.9722,11.7031,12.5086,12.5409,12.6563,12.9224,13.1751,12.8992,11.8791,10.6232,8.3892,5.87638,3.78791,1.64722
6863.896,12.5102,11.8404,11.4977,11.2709,11.4214,11.9513,11.7259,12.4739,12.525,12.6506,12.923,13.1959,12.9261,11.8796,10.6734,8.38226,5.89715,3.8135,1.68974
6864.3779,12.4719,11.8367,11.4986,11.2522,11.4151,11.924,11.7322,12.4032,12.5277,12.6751,12.9161,13.2203,12.9275,11.9164,10.7224,8.3726,5.90184,3.84914,1.72543
6864.8599,12.4106,11.838,11.4735,11.2372,11.4164,11.8918,11.7197,12.3153,12.5446,12.7305,12.9075,13.2379,12.8992,11.9874,10.7511,8.36394,5.89812,3.88653,1.746
6865.3423,12.3267,11.8342,11.4212,11.2292,11.4225,11.8587,11.6975,12.2327,12.5659,12.8065,12.9076,13.243,12.8518,12.0759,10.7481,8.35986,5.89609,3.91525,1.74328
6865.8242,12.2326,11.8152,11.3541,11.2295,11.4283,11.8283,11.6798,12.1714,12.5787,12.8818,12.9208,13.236,12.8053,12.1564,10.7184,8.36293,5.90148,3.92937,1.71575
6866.3066,12.1465,11.776,11.292,11.2343,11.4282,11.8015,11.6772,12.1365,12.5708,12.9319,12.9394,13.2205,12.779,12.2057,10.6818,8.37417,5.91208,3.93111,1.67369
6866.7886,12.0833,11.7186,11.2515,11.2348,11.4178,11.7787,11.6905,12.1232,12.5357,12.9392,12.9475,13.1983,12.7817,12.2138,10.6618,8.3925,5.9198,3.92888,1.63752
6867.2705,12.0493,11.6507,11.2359,11.2205,11.3954,11.7612,11.7099,12.1219,12.4781,12.902,12.9312,13.1666,12.8072,12.1876,10.6718,8.41456,5.91706,3.93118,1.62819
6867.7529,12.0415,11.5828,11.2348,11.1852,11.3616,11.7524,11.7206,12.1234,12.4132,12.8348,12.8901,13.1217,12.8392,12.1461,10.7079,8.4356,5.90309,3.94113,1.65511
6868.2349,12.0517,11.5245,11.2323,11.1314,11.3182,11.7547,11.7098,12.1225,12.3623,12.7603,12.8383,13.065,12.8611,12.1094,10.7528,8.45157,5.88587,3.9557,1.70988
6868.7168,12.07,11.4829,11.2179,11.0705,11.2688,11.7667,11.673,12.1183,12.3427,12.6983,12.7967,13.0068,12.8652,12.0889,10.7869,8.46169,5.87788,3.96982,1.77066
6869.1992,12.0881,11.4625,11.1927,11.0181,11.2183,11.7824,11.6153,12.1134,12.3601,12.6573,12.7799,12.9634,12.855,12.0838,10.8002,8.46945,5.88864,3.98122,1.81457
6869.6812,12.099,11.4636,11.1649,10.9869,11.1739,11.7949,11.549,12.1119,12.4056,12.6342,12.7875,12.949,12.8406,12.0838,10.7959,8.48095,5.91917,3.99158,1.83019
6870.1636,12.097,11.4818,11.1402,10.9811,11.1432,11.8014,11.4885,12.1161,12.4603,12.6198,12.805,12.9669,12.8301,12.077,10.786,8.50085,5.96202,4.00321,1.8223
6870.6455,12.078,11.5068,11.1153,10.9947,11.1319,11.8047,11.4461,12.1248,12.504,12.6068,12.8136,13.0075,12.8247,12.0567,10.7823,8.52839,6.0065,4.01474,1.80689
6871.1274,12.0405,11.5257,11.0807,11.0157,11.1406,11.8099,11.4277,12.134,12.5227,12.5943,12.8013,13.0546,12.8185,12.0248,10.7897,8.55623,6.04477,4.02058,1.80074
6871.6099,11.9857,11.528,11.0306,11.0324,11.1648,11.8187,11.431,12.1387,12.5119,12.5868,12.7689,13.0938,12.8036,11.9909,10.8048,8.5736,6.07459,4.01555,1.81264
6872.0918,11.9179,11.5102,10.9712,11.038,11.1965,11.8262,11.447,12.1369,12.4744,12.5895,12.7277,13.1196,12.7757,11.9677,10.8198,8.57181,6.09758,4.0009,1.84085
6872.5737,11.8439,11.4767,10.92,11.0326,11.2289,11.8238,11.4629,12.1306,12.416,12.6039,12.6913,13.1338,12.7369,11.9655,10.828,8.54918,6.11586,3.98601,1.87631
6873.0562,11.7724,11.4368,10.8945,11.0202,11.2577,11.8054,11.4675,12.1244,12.3429,12.6259,12.6684,13.1397,12.6943,11.9865,10.8272,8.51213,6.13023,3.98336,1.90801
6873.5381,11.7127,11.3989,10.8997,11.0049,11.2815,11.7726,11.4553,12.1213,12.262,12.6476,12.6599,13.1369,12.6569,12.0234,10.8193,8.47235,6.14082,4.00005,1.92714
6874.0205,11.6725,11.3672,10.923,10.9886,11.2988,11.7342,11.4283,12.1194,12.1834,12.6601,12.6614,13.121,12.632,12.062,10.8087,8.44169,6.14825,4.03269,1.92934
6874.5024,11.6551,11.3416,10.9408,10.9711,11.3071,11.7006,11.395,12.1127,12.1207,12.6575,12.6679,13.0886,12.6223,12.0878,10.7994,8.42784,6.15307,4.06975,1.91577
6874.9844,11.6567,11.3199,10.9332,10.9518,11.3035,11.6771,11.3656,12.0955,12.089,12.6385,12.6768,13.0419,12.6249,12.0929,10.794,8.43274,6.154,4.09988,1.89312
6875.4668,11.6667,11.3,10.8955,10.9323,11.2866,11.6623,11.3482,12.0675,12.0983,12.6073,12.688,12.9899,12.6318,12.0798,10.7934,8.45369,6.14781,4.11967,1.87205
6875.9487,11.6702,11.2797,10.8394,10.9161,11.2589,11.6505,11.3461,12.0348,12.1476,12.5722,12.7012,12.944,12.6326,12.0586,10.7979,8.48604,6.13257,4.13473,1.86363
6876.4307,11.6544,11.2559,10.7842,10.9081,11.2253,11.638,11.3574,12.0069,12.223,12.5425,12.7145,12.912,12.6196,12.0405,10.8069,8.52532,6.11236,4.15385,1.87531
6876.9131,11.614,11.225,10.7449,10.9119,11.1916,11.627,11.3771,11.9899,12.3011,12.5253,12.7238,12.8953,12.5921,12.0319,10.8198,8.56827,6.0988,4.18132,1.90853
6877.395,11.5546,11.1851,10.7248,10.9282,11.1621,11.6243,11.3981,11.9811,12.3576,12.5213,12.7256,12.8895,12.5577,12.0326,10.835,8.61261,6.10624,4.21368,1.95938
6877.8774,11.491,11.1385,10.718,10.9533,11.1391,11.6351,11.4137,11.9702,12.3765,12.5245,12.7183,12.889,12.5292,12.0388,10.8505,8.65619,6.14281,4.24297,2.02106
6878.3594,11.4408,11.0916,10.7155,10.9797,11.1236,11.6571,11.4181,11.9454,12.3558,12.5246,12.703,12.8906,12.5177,12.0475,10.8644,8.69611,6.20388,4.26304,2.08567
6878.8413,11.4167,11.0518,10.7114,10.9969,11.1156,11.6778,11.4079,11.9021,12.3055,12.512,12.6821,12.8939,12.5273,12.0575,10.8754,8.72826,6.2735,4.27342,2.14401
6879.3237,11.42,11.0231,10.7038,10.995,11.1125,11.6795,11.3835,11.847,12.2424,12.4827,12.6569,12.8995,12.5534,12.0688,10.8833,8.74757,6.33351,4.27773,2.18496
6879.8057,11.4396,11.0034,10.6917,10.9688,11.1079,11.6486,11.3484,11.7961,12.1818,12.441,12.6272,12.9066,12.5862,12.0798,10.888,8.74955,6.37375,4.2789,2.1974
6880.2876,11.4565,10.9863,10.6727,10.9212,11.0929,11.5853,11.3086,11.7655,12.1331,12.398,12.5912,12.9132,12.6163,12.0872,10.8885,8.73297,6.3957,4.2758,2.17558
6880.77,11.4528,10.9658,10.6436,10.8638,11.0603,11.5064,11.2703,11.7622,12.0982,12.3674,12.5495,12.917,12.6383,12.0891,10.8835,8.70236,6.40762,4.26439,2.12501
6881.252,11.4199,10.9402,10.6038,10.8129,11.0111,11.4386,11.2386,11.7793,12.074,12.3587,12.5071,12.9175,12.651,12.0876,10.8723,8.66862,6.41585,4.2425,2.06334
6881.7344,11.362,10.9125,10.5585,10.7818,10.9578,11.4056,11.2172,11.7987,12.0559,12.3728,12.474,12.9157,12.6551,12.0882,10.8572,8.64612,6.41985,4.21412,2.01394
6882.2163,11.2932,10.8874,10.5164,10.774,10.9207,11.415,11.2082,11.8008,12.04,12.4008,12.462,12.9124,12.6508,12.0967,10.8441,8.64679,6.41461,4.18972,1.9946
6882.6982,11.2305,10.8671,10.4849,10.7817,10.9184,11.4545,11.2121,11.7753,12.0256,12.4272,12.4774,12.9062,12.6377,12.1134,10.8395,8.67402,6.39759,4.18191,2.00888
6883.1807,11.1849,10.8494,10.4658,10.7905,10.9571,11.4992,11.2275,11.7262,12.0155,12.4373,12.5163,12.8931,12.6168,12.1325,10.8474,8.72007,6.37336,4.19899,2.04566
6883.6626,11.1576,10.8295,10.4543,10.7878,11.0256,11.5259,11.2503,11.6697,12.0149,12.4239,12.5629,12.8689,12.5913,12.1446,10.8655,8.76904,6.35188,4.24029,2.08703
6884.1445,11.1398,10.8025,10.4446,10.7708,11.0998,11.525,11.274,11.6258,12.0276,12.3909,12.5964,12.8327,12.5652,12.1431,10.886,8.80439,6.34183,4.29571,2.1187
6884.627,11.1184,10.7666,10.4346,10.7472,11.1542,11.5023,11.2908,11.6087,12.0521,12.3501,12.6007,12.7891,12.5404,12.1277,10.9,8.81675,6.34502,4.34979,2.13578
6885.1089,11.0828,10.7231,10.428,10.7307,11.1741,11.4712,11.2945,11.6209,12.0787,12.3148,12.5734,12.7487,12.5155,12.1042,10.9026,8.80768,6.35642,4.38853,2.14125
6885.5913,11.0307,10.6757,10.4307,10.7325,11.1614,11.442,11.2825,11.6538,12.0919,12.2917,12.526,12.7238,12.4867,12.0803,10.8953,8.78733,6.36927,4.40563,2.14026
6886.0732,10.9698,10.6297,10.4438,10.7552,11.1309,11.4165,11.2569,11.6938,12.0773,12.2784,12.477,12.7236,12.4517,12.0612,10.884,8.7679,6.38082,4.40528,2.13602
6886.5552,10.9147,10.5904,10.4603,10.7923,11.1013,11.3912,11.2236,11.7284,12.0305,12.2665,12.4413,12.7496,12.413,12.0476,10.8752,8.75747,6.39375,4.39976,2.13024
6887.0376,10.8801,10.5627,10.4677,10.8327,11.085,11.3652,11.1903,11.7507,11.9612,12.2478,12.4226,12.7932,12.377,12.0362,10.8723,8.75755,6.41274,4.40299,2.12659
6887.5195,10.8726,10.5489,10.4558,10.8668,11.0842,11.3442,11.1629,11.7589,11.8902,12.2193,12.4149,12.8378,12.3515,12.0228,10.8754,8.76512,6.43931,4.42323,2.13219
6888.0015,10.8866,10.547,10.4232,10.8909,11.093,11.3367,11.1434,11.7542,11.8392,12.1838,12.4094,12.8647,12.3407,12.0038,10.8825,8.77658,6.46928,4.45878,2.15473
6888.4839,10.9058,10.55,10.3792,10.9072,11.1035,11.3459,11.1284,11.7373,11.8204,12.1471,12.4019,12.8592,12.3442,11.9776,10.8907,8.79021,6.49484,4.49912,2.19638
6888.9658,10.9112,10.5485,10.3391,10.92,11.1109,11.3644,11.112,11.7081,11.8315,12.1147,12.3948,12.8177,12.3578,11.9445,10.8964,8.80579,6.50917,4.5304,2.24964
6889.4482,10.8904,10.5338,10.3157,10.9321,11.1153,11.3768,11.0889,11.6668,11.8581,12.0905,12.3932,12.7488,12.3761,11.9073,10.896,8.8223,6.51059,4.54216,2.29872
6889.9302,10.844,10.5017,10.3145,10.9413,11.1184,11.3696,11.059,11.6172,11.8831,12.077,12.3995,12.6706,12.3946,11.8708,10.8872,8.83625,6.50343,4.53183,2.32682
6890.4121,10.7834,10.4536,10.3328,10.9417,11.1204,11.3401,11.0283,11.5678,11.8943,12.075,12.4104,12.6032,12.4093,11.8411,10.8708,8.84244,6.49544,4.50535,2.32482
6890.8945,10.724,10.3945,10.3627,10.9263,11.118,11.2977,11.0065,11.5303,11.8884,12.0815,12.4184,12.5598,12.4163,11.8233,10.8518,8.83652,6.49364,4.47446,2.29617
6891.3765,10.6763,10.3312,10.3946,10.8918,11.1059,11.2577,11.0017,11.5149,11.8685,12.0882,12.4156,12.5428,12.4131,11.8199,10.8367,8.8179,6.50087,4.45248,2.25506
6891.8584,10.6417,10.2708,10.4197,10.8413,11.0808,11.231,11.0159,11.524,11.8394,12.0825,12.3966,12.5443,12.4008,11.8296,10.8286,8.79099,6.51485,4.4498,2.21897
6892.3408,10.6142,10.2207,10.4307,10.7849,11.0456,11.2192,11.0448,11.5494,11.8046,12.0534,12.3594,12.552,12.3853,11.8484,10.8246,8.76436,6.52994,4.47002,2.20004
6892.8228,10.5861,10.1882,10.4236,10.7354,11.0093,11.2168,11.0812,11.5748,11.7656,11.9992,12.3058,12.5567,12.3747,11.8705,10.8177,8.74812,6.54082,4.50778,2.19978
6893.3052,10.553,10.1792,10.3997,10.7041,10.9831,11.2179,11.1198,11.5832,11.7236,11.9306,12.242,12.556,12.3738,11.8903,10.8032,8.75056,6.54594,4.54987,2.21002
6893.7871,10.5157,10.1943,10.3657,10.6954,10.9745,11.2221,11.1595,11.5657,11.6812,11.8674,12.1783,12.5529,12.379,11.903,10.7839,8.77478,6.54883,4.5804,2.2191
6894.269,10.479,10.2272,10.3317,10.7065,10.9823,11.2336,11.2007,11.5265,11.6419,11.8283,12.1278,12.5505,12.3791,11.9063,10.77,8.81661,6.55608,4.58828,2.21944
6894.7515,10.4483,10.2658,10.3057,10.7289,10.9976,11.2564,11.2404,11.4797,11.6093,11.8225,12.1001,12.5482,12.361,11.9,10.7727,8.86509,6.57323,4.57291,2.21176
6895.2334,10.4274,10.2957,10.2888,10.7522,11.009,11.2892,11.2697,11.4412,11.5869,11.8458,12.0967,12.541,12.3185,11.8874,10.7953,8.90608,6.60103,4.54452,2.20339
6895.7153,10.4161,10.3059,10.275,10.7682,11.0105,11.3241,11.2774,11.42,11.5775,11.8841,12.1082,12.5248,12.2567,11.8733,10.8298,8.92833,6.63436,4.51847,2.20225
6896.1978,10.4098,10.292,10.2553,10.7725,11.0054,11.351,11.2568,11.4147,11.5822,11.9215,12.1188,12.5009,12.1906,11.8622,10.8618,8.92901,6.66434,4.50689,2.21063
6896.6797,10.4005,10.2563,10.2239,10.7658,11.0047,11.3624,11.2124,11.4165,11.5988,11.9461,12.1152,12.4779,12.1382,11.856,10.8794,8.91521,6.68239,4.51281,2.22342
6897.1621,10.3805,10.2058,10.1824,10.7529,11.0201,11.3576,11.1589,11.4157,11.6203,11.9528,12.0937,12.4677,12.1126,11.8532,10.8817,8.89961,6.6838,4.53019,2.23207
6897.644,10.3473,10.1503,10.1393,10.7413,11.055,11.3417,11.1145,11.4072,11.6364,11.9427,12.0628,12.478,12.1173,11.8505,10.8787,8.89247,6.66944,4.5493,2.23156
6898.126,10.3067,10.1003,10.105,10.7382,11.1017,11.3223,11.0913,11.3918,11.6379,11.9206,12.0371,12.5068,12.1464,11.846,10.8841,8.89506,6.64519,4.56325,2.22527
6898.6084,10.2703,10.0647,10.088,10.7468,11.1444,11.3056,11.0899,11.3732,11.6229,11.8926,12.029,12.5428,12.188,11.8413,10.905,8.89929,6.61999,4.5713,2.22366
6899.0903,10.2487,10.0482,10.0921,10.7637,11.1681,11.2946,11.1007,11.3543,11.6002,11.8644,12.0416,12.5711,12.2274,11.8405,10.9366,8.89386,6.60302,4.57731,2.23773
6899.5723,10.2432,10.0488,10.1167,10.7804,11.1673,11.2894,11.1121,11.3366,11.5857,11.8392,12.0676,12.5816,12.2507,11.8475,10.9642,8.87265,6.60068,4.58548,2.27171
6900.0547,10.2422,10.0569,10.1578,10.7881,11.1483,11.2884,11.1172,11.321,11.5931,11.8168,12.093,12.574,12.2484,11.862,10.9714,8.83929,6.61398,4.59711,2.32036
