Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
3308.7671,2.83744,3.97821,4.43974,4.34395,3.9525,2.99278,1.92325,1.43332,1.21464,1.14203,1.07724
3309.2493,2.86005,3.97561,4.42492,4.31136,3.89987,2.93303,1.87496,1.40143,1.18958,1.12779,1.06356
3309.7314,2.88301,3.97332,4.40842,4.28154,3.84698,2.87339,1.83144,1.36897,1.16672,1.1118,1.04825
3310.2134,2.90632,3.97205,4.39009,4.25306,3.79509,2.81483,1.79191,1.33684,1.14518,1.09243,1.03165
3310.6956,2.92957,3.9718,4.37094,4.2242,3.74489,2.75797,1.75517,1.3061,1.12402,1.06951,1.01495
3311.1777,2.9518,3.97203,4.35242,4.19383,3.69644,2.70293,1.72016,1.27731,1.10276,1.04449,0.999131
3311.6599,2.97194,3.97202,4.33527,4.16179,3.64929,2.64934,1.68605,1.25049,1.08153,1.0198,0.984184
3312.1418,2.98952,3.9711,4.31905,4.12875,3.60287,2.59656,1.6521,1.2253,1.06087,0.997768,0.969159
3312.624,3.00515,3.96875,4.30255,4.09557,3.55677,2.54402,1.61764,1.20145,1.04137,0.97964,0.952935
3313.1062,3.02036,3.9647,4.28484,4.06261,3.51088,2.4916,1.58237,1.17886,1.02353,0.965152,0.935154
3313.5884,3.03663,3.95893,4.26603,4.02938,3.4652,2.43952,1.54655,1.15756,1.00765,0.952923,0.916595
3314.0703,3.05439,3.95179,4.24713,3.99482,3.41971,2.38815,1.5109,1.13744,0.993808,0.941313,0.898725
3314.5525,3.07246,3.94397,4.22909,3.95802,3.37417,2.33757,1.4761,1.11818,0.981742,0.929227,0.882812
3315.0347,3.08857,3.93642,4.21182,3.91896,3.32829,2.28765,1.44244,1.09921,0.970718,0.916443,0.869257
3315.5168,3.10051,3.93008,4.194,3.87875,3.28195,2.23828,1.40981,1.07998,0.959608,0.903394,0.857575
3315.9988,3.10735,3.92547,4.17393,3.83923,3.2353,2.18977,1.37811,1.06022,0.947269,0.890689,0.846927
3316.481,3.11013,3.92238,4.15061,3.80202,3.18869,2.1428,1.34761,1.04017,0.933051,0.878718,0.836751
3316.9631,3.11153,3.91978,4.12455,3.76769,3.14234,2.09786,1.31881,1.02055,0.917123,0.86752,0.827028
3317.4453,3.11458,3.91621,4.09736,3.73542,3.0961,2.05467,1.29193,1.00236,0.900328,0.856901,0.818048
3317.9272,3.12124,3.91031,4.07074,3.70338,3.04957,2.01201,1.26639,0.98639,0.883669,0.846633,0.809938
3318.4094,3.13131,3.90146,4.0454,3.66963,3.00251,1.96843,1.24098,0.972724,0.867795,0.836564,0.802356
3318.8916,3.1426,3.88998,4.0208,3.63305,2.95526,1.92324,1.21474,0.960596,0.852864,0.826613,0.794613
3319.3738,3.15219,3.87688,3.99583,3.59372,2.90874,1.87732,1.18785,0.948718,0.838816,0.816704,0.786097
3319.8557,3.15811,3.8634,3.96976,3.55278,2.86387,1.83275,1.16185,0.935949,0.825782,0.806724,0.776689
3320.3379,3.16062,3.85058,3.94284,3.51177,2.82087,1.79174,1.13885,0.921926,0.814218,0.796529,0.766846
3320.8201,3.16202,3.83901,3.91608,3.47181,2.77879,1.7554,1.12016,0.907208,0.804637,0.786001,0.757293
3321.3022,3.16531,3.82883,3.89045,3.43322,2.73589,1.72313,1.10534,0.89283,0.797138,0.775111,0.748561
3321.7842,3.17223,3.81977,3.86626,3.39548,2.69041,1.69313,1.09228,0.879583,0.79111,0.763967,0.74066
3322.2664,3.1821,3.81113,3.84296,3.35768,2.64154,1.66346,1.0783,0.867534,0.785369,0.752809,0.733096
3322.7485,3.19213,3.80194,3.81962,3.31909,2.58984,1.63285,1.06152,0.856105,0.778656,0.741937,0.725143
3323.2307,3.19894,3.7912,3.7955,3.27952,2.53689,1.60088,1.04178,0.844612,0.770172,0.731593,0.716172
3323.7126,3.20046,3.77837,3.77029,3.23925,2.48452,1.56753,1.02047,0.832792,0.759838,0.721881,0.705877
3324.1948,3.19686,3.76364,3.74401,3.19879,2.4341,1.53269,0.999638,0.820907,0.748179,0.712803,0.694362
3324.677,3.19017,3.74782,3.71675,3.1584,2.38613,1.49623,0.980878,0.809367,0.735964,0.704412,0.682178
3325.1592,3.1829,3.73175,3.68863,3.11804,2.34033,1.45839,0.964618,0.798221,0.723886,0.696935,0.670321
3325.6411,3.17671,3.71568,3.65989,3.07748,2.2961,1.42022,0.950122,0.786978,0.71243,0.690693,0.660098
3326.1233,3.17187,3.69902,3.63097,3.03659,2.25284,1.38343,0.936097,0.774937,0.701925,0.685787,0.65274
3326.6055,3.16764,3.68083,3.60229,2.99548,2.21019,1.34967,0.921503,0.761768,0.692618,0.681734,0.648843
3327.0876,3.16311,3.66067,3.57379,2.95445,2.16805,1.31976,0.906107,0.747912,0.684628,0.677393,0.647919
3327.5696,3.15777,3.63918,3.54477,2.91365,2.12643,1.29331,0.8905,0.734471,0.677803,0.671377,0.648398
3328.0518,3.15165,3.61787,3.51411,2.87299,2.08538,1.26907,0.875617,0.722682,0.671631,0.662777,0.64821
3328.5339,3.14499,3.59825,3.48105,2.83227,2.04494,1.24567,0.862091,0.713331,0.665376,0.651775,0.645666
3329.0161,3.13798,3.58076,3.44583,2.79148,2.00515,1.22238,0.849866,0.706465,0.658427,0.639661,0.640148
3329.498,3.13063,3.56448,3.40984,2.75107,1.9662,1.19923,0.838298,0.701486,0.650686,0.628226,0.632222
3329.9802,3.1229,3.54758,3.37495,2.71186,1.92841,1.17683,0.826631,0.697448,0.642673,0.618851,0.623174
3330.4624,3.11485,3.52839,3.34258,2.67456,1.89223,1.15584,0.814502,0.69332,0.63525,0.611878,0.614314
3330.9446,3.10666,3.50633,3.31292,2.63925,1.85795,1.1366,0.802162,0.688133,0.629075,0.606598,0.606471
3331.4265,3.09843,3.48207,3.28489,2.60512,1.82546,1.11897,0.790322,0.681119,0.624175,0.601786,0.599902
3331.9087,3.09006,3.45702,3.25675,2.57077,1.794,1.10235,0.779793,0.671952,0.619939,0.596384,0.594504
3332.3909,3.08127,3.43251,3.22703,2.53481,1.76224,1.08589,0.771116,0.661033,0.615534,0.589941,0.590059
3332.873,3.07176,3.40929,3.19509,2.49659,1.72868,1.06867,0.764267,0.649565,0.610406,0.582664,0.58633
3333.355,3.0616,3.38755,3.16136,2.45638,1.69224,1.05004,0.758451,0.639192,0.604491,0.575219,0.582962
3333.8372,3.05136,3.36721,3.127,2.41511,1.65281,1.0298,0.752085,0.631254,0.597986,0.568452,0.579375
3334.3193,3.04201,3.34818,3.09335,2.37371,1.6115,1.00825,0.74318,0.626063,0.590947,0.563103,0.574783
3334.8015,3.03443,3.3303,3.06138,2.33261,1.57019,0.986152,0.730194,0.622675,0.58313,0.559514,0.568418
3335.2834,3.0288,3.31319,3.03137,2.2916,1.53093,0.96438,0.713112,0.61938,0.574284,0.557405,0.559896
3335.7656,3.02432,3.29608,3.0028,2.25022,1.49516,0.943671,0.694047,0.614633,0.564689,0.555857,0.54957
3336.2478,3.0194,3.27796,2.97461,2.20835,1.46333,0.924422,0.676752,0.60784,0.555422,0.553657,0.538657
3336.73,3.01234,3.25797,2.94558,2.1665,1.43491,0.906647,0.664965,0.599532,0.548004,0.54992,0.528981
3337.2119,3.00219,3.23567,2.91481,2.1258,1.40882,0.890076,0.660402,0.590858,0.54357,0.544619,0.522316
3337.6941,2.9892,3.21116,2.8819,2.08748,1.38389,0.874351,0.661657,0.582812,0.542138,0.538638,0.519575
3338.1763,2.97464,3.18497,2.84698,2.05226,1.35918,0.859245,0.664834,0.575732,0.54256,0.533237,0.520262
3338.6584,2.96016,3.15786,2.81049,2.02005,1.3341,0.844797,0.665547,0.569327,0.543199,0.529277,0.522533
3339.1404,2.94699,3.1308,2.77303,1.98993,1.30838,0.831281,0.661068,0.563084,0.54283,0.526742,0.523911
3339.6226,2.93551,3.1047,2.73528,1.96049,1.282,0.818986,0.651373,0.556653,0.541121,0.524838,0.522332
3340.1047,2.92522,3.08016,2.69797,1.93034,1.25521,0.807936,0.638652,0.549981,0.538405,0.522562,0.517051
3340.5869,2.915,3.05699,2.66175,1.89851,1.22855,0.797747,0.625764,0.543177,0.535007,0.519278,0.508935
3341.0688,2.90352,3.03398,2.62689,1.86468,1.2028,0.787794,0.614695,0.53633,0.530703,0.51493,0.50001
3341.551,2.88961,3.00926,2.59308,1.8292,1.17879,0.777604,0.605873,0.529435,0.524777,0.509835,0.492491
3342.0332,2.87271,2.98126,2.55949,1.79279,1.15708,0.767198,0.598523,0.522461,0.516635,0.504333,0.4878
3342.5154,2.85312,2.94977,2.52517,1.75637,1.13766,0.757091,0.591571,0.515455,0.506491,0.498638,0.486048
3342.9973,2.83211,2.91642,2.48975,1.72074,1.11974,0.747872,0.584396,0.508559,0.495569,0.492962,0.486159
3343.4795,2.81156,2.88401,2.45372,1.68649,1.10187,0.739659,0.577049,0.501957,0.485644,0.487687,0.486465
3343.9617,2.79318,2.85516,2.41833,1.65395,1.08241,0.731824,0.570008,0.495799,0.478211,0.483334,0.485413
3344.4438,2.77771,2.83085,2.38495,1.62318,1.06023,0.723234,0.563804,0.490188,0.473828,0.480277,0.482052
3344.9258,2.76449,2.80999,2.3543,1.59399,1.03536,0.712876,0.558773,0.485212,0.472018,0.47845,0.476188
3345.408,2.75179,2.79009,2.32612,1.56599,1.00919,0.700466,0.555013,0.480991,0.471704,0.477314,0.468298
3345.8901,2.73784,2.76865,2.29932,1.53864,0.983963,0.686677,0.55241,0.477684,0.471843,0.476143,0.459361
3346.3723,2.72195,2.74439,2.27258,1.51142,0.961817,0.6729,0.550663,0.475477,0.471837,0.47439,0.45068
3346.8542,2.70501,2.71752,2.24485,1.48382,0.943705,0.660718,0.549269,0.47454,0.471534,0.471857,0.44366
3347.3364,2.68889,2.68922,2.21553,1.4554,0.928936,0.651397,0.547552,0.47494,0.470939,0.468575,0.439469
3347.8186,2.67514,2.66066,2.18428,1.42585,0.915585,0.645539,0.544768,0.476513,0.469935,0.464597,0.438609
3348.3008,2.66368,2.63248,2.15088,1.39519,0.901569,0.642915,0.540296,0.478703,0.468269,0.45998,0.440606
3348.7827,2.65236,2.60474,2.11524,1.36398,0.885769,0.642435,0.533834,0.480504,0.465776,0.454975,0.444066
3349.2649,2.6379,2.57736,2.07781,1.33332,0.868539,0.642314,0.525545,0.480617,0.462621,0.45019,0.447207
3349.7471,2.61774,2.5503,2.0398,1.30449,0.851328,0.640528,0.516087,0.477863,0.459283,0.446416,0.448625
3350.2292,2.59182,2.52343,2.00301,1.27841,0.835725,0.635521,0.506508,0.471715,0.456237,0.444095,0.44785
3350.7112,2.56311,2.49632,1.96911,1.25505,0.822569,0.626902,0.497979,0.462684,0.453574,0.442814,0.445321
3351.1934,2.53643,2.46822,1.9389,1.23346,0.811672,0.61571,0.49141,0.452314,0.450882,0.441333,0.441837
3351.6755,2.51609,2.43843,1.91189,1.2123,0.802209,0.604034,0.487073,0.442708,0.447541,0.438278,0.437926
3352.1577,2.50366,2.40694,1.88658,1.19057,0.793391,0.594103,0.484437,0.435742,0.443201,0.433132,0.433624
3352.6396,2.49705,2.37471,1.86124,1.16806,0.784889,0.587278,0.482369,0.432299,0.438042,0.426805,0.428835
3353.1218,2.49149,2.34329,1.83465,1.14513,0.776765,0.583508,0.4797,0.431873,0.432556,0.421296,0.4239
3353.604,2.48194,2.31399,1.80644,1.12226,0.76904,0.58148,0.475851,0.432787,0.427014,0.418581,0.419824
3354.0862,2.46552,2.28707,1.77692,1.09961,0.761327,0.579357,0.471124,0.432952,0.421135,0.419421,0.417856
3354.5681,2.44273,2.26158,1.74662,1.07716,0.752846,0.575659,0.466398,0.430829,0.414353,0.422863,0.418632
3355.0503,2.41681,2.23598,1.71598,1.05511,0.742843,0.569837,0.462417,0.426126,0.406592,0.426754,0.421525
3355.5325,2.39176,2.20904,1.68535,1.03418,0.731124,0.562324,0.45919,0.419861,0.398907,0.42889,0.42475
3356.0146,2.37018,2.18061,1.65521,1.01524,0.718292,0.554113,0.456018,0.413731,0.393326,0.428077,0.426228
3356.4966,2.35208,2.15149,1.62623,0.998687,0.705533,0.546138,0.452195,0.409159,0.391756,0.424494,0.424674
3356.9788,2.33523,2.12287,1.59904,0.983857,0.694043,0.538783,0.447839,0.406582,0.394655,0.419281,0.420164
3357.4609,2.31671,2.09551,1.57367,0.969312,0.684462,0.531739,0.444125,0.405408,0.400446,0.413762,0.413869
3357.9431,2.29459,2.06941,1.54926,0.95367,0.676625,0.524275,0.442603,0.40461,0.406204,0.408829,0.407228
3358.425,2.26909,2.04399,1.52417,0.936498,0.669715,0.515762,0.444042,0.403507,0.409199,0.404728,0.40119
3358.9072,2.24241,2.01849,1.49671,0.918549,0.66271,0.506216,0.447626,0.402158,0.408286,0.401197,0.395987
3359.3894,2.2176,1.99239,1.46609,0.901156,0.654848,0.496526,0.451175,0.401114,0.404252,0.397753,0.391454
3359.8716,2.19699,1.96545,1.43313,0.885247,0.645904,0.488203,0.4523,0.400726,0.399001,0.393999,0.38753
3360.3535,2.18098,1.93767,1.39996,0.87072,0.636163,0.482688,0.44973,0.400588,0.39428,0.389897,0.384515
3360.8357,2.1679,1.90926,1.36916,0.856616,0.626145,0.480587,0.443927,0.399592,0.39088,0.385932,0.382911
3361.3179,2.15504,1.88071,1.34242,0.841917,0.616262,0.48126,0.436664,0.396632,0.38871,0.383043,0.383005
3361.8,2.14005,1.85272,1.31987,0.826323,0.60662,0.483081,0.42994,0.391459,0.387446,0.382221,0.384534
3362.282,2.12206,1.82604,1.30014,0.810424,0.597078,0.484258,0.424986,0.385023,0.387028,0.383923,0.386666
3362.7642,2.10174,1.80106,1.2814,0.795168,0.587529,0.483734,0.421911,0.379007,0.387589,0.387634,0.388321
3363.2463,2.08047,1.77758,1.26232,0.781094,0.578203,0.481608,0.41996,0.374857,0.388976,0.391947,0.388616
3363.7285,2.05922,1.75479,1.24255,0.767931,0.569759,0.478804,0.418032,0.372982,0.390403,0.395169,0.387202
3364.2104,2.03806,1.73169,1.22245,0.75485,0.563037,0.476219,0.415118,0.372659,0.390618,0.396145,0.384341
3364.6926,2.01648,1.70754,1.20238,0.741194,0.558566,0.473923,0.410587,0.372664,0.388551,0.394773,0.380709
3365.1748,1.99416,1.68218,1.18225,0.727109,0.556099,0.47099,0.404411,0.372141,0.383967,0.391899,0.377038
3365.657,1.97155,1.65595,1.16152,0.71359,0.55453,0.466129,0.397302,0.371088,0.377661,0.388693,0.373781
3366.1389,1.94967,1.62952,1.13968,0.701861,0.552319,0.458741,0.390603,0.370149,0.371067,0.385957,0.371002
3366.6211,1.92934,1.60371,1.11665,0.692524,0.548236,0.449643,0.385798,0.369979,0.365557,0.383815,0.368512
3367.1033,1.91055,1.57942,1.09281,0.685103,0.54197,0.440933,0.383772,0.370704,0.361889,0.381891,0.366157
3367.5854,1.89235,1.55749,1.06874,0.678295,0.53422,0.434977,0.384251,0.371867,0.360064,0.379698,0.364009
3368.0674,1.87341,1.53826,1.04497,0.670761,0.526221,0.433123,0.385798,0.372781,0.359575,0.376919,0.36233
3368.5496,1.85279,1.52108,1.02197,0.661886,0.518993,0.43492,0.386493,0.372921,0.359816,0.373449,0.361363
3369.0317,1.83032,1.50416,1.00026,0.65202,0.512811,0.438338,0.384933,0.372032,0.36039,0.369339,0.36113
3369.5139,1.80657,1.48506,0.980445,0.642098,0.507235,0.440853,0.380987,0.369953,0.361152,0.364808,0.36145
3369.9958,1.78235,1.46174,0.962934,0.633005,0.501624,0.440727,0.375826,0.366465,0.362018,0.360292,0.362126
3370.478,1.75836,1.43369,0.947602,0.625151,0.495707,0.437725,0.371257,0.361418,0.362688,0.356393,0.363095
3370.9602,1.73497,1.4023,0.933651,0.618502,0.489774,0.43293,0.368756,0.355119,0.362559,0.353642,0.364332
3371.4424,1.71232,1.37028,0.919903,0.612871,0.484366,0.427893,0.368777,0.348629,0.360939,0.35219,0.365503
3371.9243,1.69041,1.34034,0.90535,0.608134,0.479753,0.423714,0.370657,0.343589,0.357508,0.351706,0.36569
3372.4065,1.66921,1.31399,0.889605,0.604175,0.475661,0.420586,0.373103,0.341493,0.352692,0.351625,0.363566
3372.8887,1.64874,1.29114,0.872944,0.600679,0.471503,0.417961,0.374878,0.342779,0.347635,0.351541,0.3581
3373.3708,1.62913,1.27058,0.856007,0.597075,0.466935,0.415101,0.375282,0.346324,0.343664,0.351419,0.349447
3373.8528,1.61054,1.25102,0.83944,0.592756,0.462256,0.411612,0.374197,0.349773,0.34154,0.351401,0.339388
3374.335,1.59299,1.2319,0.823764,0.587432,0.4583,0.407667,0.371798,0.350634,0.341012,0.35138,0.330827
3374.8171,1.57617,1.21354,0.809442,0.581274,0.45587,0.403904,0.36825,0.34754,0.341057,0.35079,0.326471
3375.2993,1.55935,1.1966,0.79692,0.57469,0.455135,0.401111,0.363636,0.340919,0.340685,0.348898,0.327393
3375.7813,1.54158,1.18129,0.786435,0.567889,0.455471,0.399853,0.358119,0.332642,0.339753,0.345449,0.33239
3376.2634,1.52214,1.16692,0.777676,0.560622,0.455855,0.400139,0.352125,0.324866,0.339148,0.34113,0.338589
3376.7456,1.50089,1.15194,0.76961,0.552374,0.455499,0.401213,0.346323,0.318864,0.340128,0.337395,0.342958
3377.2278,1.47839,1.13466,0.760752,0.542881,0.454232,0.401624,0.341372,0.314625,0.34324,0.335672,0.343816
3377.7097,1.45559,1.114,0.749835,0.53257,0.452382,0.399694,0.33765,0.311428,0.347595,0.336464,0.34143
3378.1919,1.43332,1.09002,0.73651,0.522501,0.45028,0.394325,0.335219,0.308886,0.351068,0.338962,0.337461
3378.6741,1.41191,1.06393,0.721615,0.513812,0.447823,0.385792,0.334055,0.307558,0.351376,0.341446,0.333737
3379.1563,1.39108,1.03761,0.706793,0.507029,0.444411,0.375997,0.334322,0.30858,0.347381,0.342232,0.331192
3379.6382,1.37017,1.01292,0.693633,0.50178,0.43932,0.367809,0.336361,0.312591,0.339793,0.340587,0.329617
3380.1204,1.34856,0.991009,0.682844,0.497133,0.432219,0.363694,0.340322,0.318824,0.330852,0.337115,0.328229
3380.6025,1.32605,0.972113,0.673929,0.492307,0.423513,0.364361,0.345654,0.325197,0.323235,0.333439,0.326515
3381.0847,1.30302,0.9556,0.665569,0.487183,0.414283,0.368276,0.350917,0.329419,0.318881,0.331379,0.324721
3381.5667,1.28041,0.940357,0.656449,0.482219,0.405898,0.372419,0.35416,0.3303,0.318376,0.332,0.323692
3382.0488,1.25944,0.925244,0.646025,0.477853,0.399512,0.373902,0.353766,0.328294,0.321073,0.334955,0.324239
3382.531,1.24106,0.909497,0.634764,0.473915,0.39571,0.371476,0.349291,0.324892,0.325646,0.338448,0.326533
3383.0132,1.22551,0.89296,0.623727,0.469599,0.394417,0.36608,0.341826,0.321453,0.330652,0.339952,0.329885
3383.4951,1.21207,0.87609,0.613811,0.464065,0.395078,0.360162,0.333646,0.318411,0.334825,0.337469,0.333025
3383.9773,1.19931,0.859724,0.605182,0.457217,0.396955,0.356248,0.327317,0.315457,0.33718,0.330757,0.334701
3384.4595,1.1858,0.844709,0.597318,0.449989,0.399362,0.355628,0.324687,0.312379,0.337106,0.321759,0.334258
3384.9417,1.17087,0.831582,0.589616,0.443813,0.401717,0.357858,0.326219,0.309685,0.334537,0.313799,0.331919
3385.4236,1.1549,0.820446,0.582055,0.439649,0.403447,0.361189,0.330939,0.30839,0.330094,0.309875,0.328629
3385.9058,1.13882,0.811042,0.575321,0.43734,0.403939,0.363562,0.336923,0.309129,0.324977,0.311037,0.325541
3386.3879,1.12322,0.802878,0.570228,0.435813,0.402669,0.363566,0.342054,0.311458,0.320572,0.315876,0.323422
3386.8701,1.10772,0.795268,0.566847,0.433934,0.399509,0.360971,0.344714,0.314006,0.317942,0.321448,0.322313
3387.3521,1.09113,0.787316,0.564055,0.431321,0.394971,0.356712,0.344216,0.315417,0.317461,0.324985,0.321628
3387.8342,1.07248,0.778018,0.559916,0.428465,0.390128,0.352396,0.340908,0.315301,0.318769,0.325307,0.320672
3388.3164,1.05201,0.766617,0.552733,0.42617,0.386138,0.34952,0.335994,0.314436,0.321003,0.323133,0.319237
3388.7986,1.03141,0.753068,0.542086,0.424852,0.383627,0.348698,0.331108,0.314071,0.323155,0.320244,0.317871
3389.2805,1.01286,0.738237,0.529171,0.424302,0.382334,0.349334,0.327703,0.314898,0.324402,0.31822,0.317572
3389.7627,0.997474,0.723506,0.516234,0.424034,0.381321,0.349988,0.326443,0.316492,0.324295,0.317602,0.319046
3390.2449,0.984304,0.709917,0.505497,0.423744,0.379581,0.349305,0.326838,0.317608,0.32281,0.317944,0.322021
3390.7271,0.970809,0.697411,0.498272,0.423327,0.376625,0.346896,0.327398,0.317025,0.320251,0.318507,0.325133
3391.209,0.954535,0.684803,0.494653,0.422416,0.372601,0.343545,0.326338,0.314276,0.317067,0.318948,0.32656
3391.6912,0.934903,0.670638,0.493759,0.419981,0.367952,0.340527,0.322572,0.309795,0.313649,0.319481,0.325082
3392.1733,0.913824,0.65444,0.494193,0.414628,0.362961,0.338542,0.316451,0.30448,0.310214,0.320464,0.320933
3392.6555,0.894566,0.637434,0.494476,0.405671,0.357647,0.337113,0.309714,0.299077,0.306845,0.321793,0.31581
3393.1375,0.879624,0.622071,0.49337,0.394184,0.352108,0.334992,0.304522,0.293843,0.303643,0.32265,0.311881
3393.6196,0.869179,0.610594,0.490127,0.383041,0.34696,0.331275,0.302172,0.288713,0.300852,0.321874,0.310391
3394.1018,0.861259,0.603652,0.484629,0.375628,0.343346,0.326254,0.302413,0.283801,0.298822,0.318736,0.3108
3394.584,0.853288,0.59995,0.477358,0.374026,0.342342,0.32126,0.303874,0.279816,0.29785,0.313573,0.311086
3395.0659,0.843708,0.597077,0.469168,0.37784,0.344116,0.317703,0.305229,0.278043,0.298035,0.307859,0.30904
3395.5481,0.832515,0.59286,0.460934,0.384367,0.347442,0.31611,0.30624,0.279793,0.299287,0.303606,0.303798
3396.0303,0.820531,0.586399,0.453255,0.389983,0.350017,0.315948,0.307909,0.285529,0.301419,0.302354,0.296682
3396.5125,0.808168,0.578191,0.446384,0.391945,0.349519,0.316326,0.311593,0.294184,0.304163,0.304269,0.290757
3396.9944,0.794788,0.569378,0.440392,0.389597,0.344854,0.316904,0.317697,0.303226,0.30703,0.307887,0.289166
3397.4766,0.779225,0.560734,0.435415,0.384298,0.336769,0.318156,0.324962,0.309687,0.309152,0.310794,0.293218
3397.9587,0.761029,0.552165,0.431729,0.378259,0.327442,0.320703,0.33094,0.311644,0.30943,0.310888,0.301484
3398.4409,0.741323,0.543051,0.429552,0.373198,0.31938,0.324363,0.333304,0.309208,0.307127,0.3075,0.31052
3398.9229,0.722498,0.533047,0.428718,0.369643,0.314393,0.327859,0.331014,0.304367,0.302594,0.30174,0.316698
3399.405,0.706904,0.522659,0.428498,0.367129,0.313158,0.329522,0.324625,0.29981,0.297571,0.295965,0.317977
3399.8872,0.695421,0.513126,0.427774,0.364904,0.315381,0.328467,0.315742,0.29748,0.294621,0.292672,0.314647
3400.3694,0.686839,0.505687,0.425525,0.362567,0.320212,0.325283,0.306183,0.297715,0.295845,0.293383,0.308813
3400.8513,0.678488,0.500767,0.421351,0.360271,0.32655,0.321657,0.297446,0.299428,0.301635,0.297999,0.303096
3401.3335,0.667734,0.49768,0.41571,0.358446,0.333142,0.319199,0.290634,0.301057,0.310331,0.304906,0.299408
3401.8157,0.65347,0.495068,0.409668,0.357336,0.338604,0.31839,0.286572,0.301557,0.319092,0.311768,0.29843
3402.2979,0.636731,0.491734,0.404296,0.356681,0.341581,0.318437,0.285756,0.300771,0.325362,0.31659,0.299826
3402.7798,0.620178,0.487274,0.400094,0.355786,0.341129,0.318082,0.288059,0.299121,0.327926,0.318547,0.302776
3403.262,0.606767,0.482066,0.396768,0.353885,0.337168,0.316652,0.292532,0.297033,0.326964,0.318203,0.306355
3403.7441,0.598313,0.47673,0.393516,0.350603,0.330726,0.314554,0.297652,0.294609,0.323303,0.317042,0.309647
3404.2263,0.594662,0.471515,0.389612,0.346227,0.323737,0.312895,0.301979,0.291731,0.317665,0.316556,0.311774
3404.7083,0.593826,0.466127,0.384949,0.341636,0.318358,0.312628,0.304823,0.288397,0.310556,0.317381,0.312062
3405.1904,0.592968,0.460076,0.380182,0.337958,0.316083,0.313893,0.306415,0.284964,0.30271,0.318963,0.310317
3405.6726,0.589655,0.453215,0.376403,0.336116,0.317079,0.316012,0.307467,0.282104,0.295475,0.31992,0.307015
3406.1548,0.582754,0.445978,0.374529,0.336474,0.320092,0.318008,0.308486,0.280547,0.290514,0.318897,0.303201
3406.6367,0.572591,0.439111,0.374751,0.338669,0.323046,0.319181,0.309343,0.280749,0.288895,0.315421,0.300093
3407.1189,0.560441,0.433129,0.37631,0.341682,0.324086,0.319302,0.309367,0.282659,0.290265,0.310278,0.298621
3407.6011,0.547781,0.427953,0.377737,0.344107,0.32253,0.31839,0.307832,0.285653,0.292864,0.305182,0.299136
3408.0833,0.535767,0.423033,0.377444,0.344594,0.319193,0.316392,0.304433,0.28871,0.294504,0.301916,0.301425
3408.5652,0.525123,0.417843,0.374439,0.342327,0.31586,0.313133,0.299483,0.290829,0.293873,0.301412,0.304928
3409.0474,0.516278,0.412334,0.368823,0.337379,0.314211,0.308623,0.293786,0.291516,0.291207,0.303297,0.308969
3409.5295,0.509421,0.406987,0.361841,0.330751,0.314878,0.30344,0.288362,0.291036,0.287883,0.306161,0.312896
3410.0117,0.50433,0.402454,0.355379,0.324022,0.317187,0.298782,0.284191,0.290212,0.285347,0.308363,0.31612
3410.4937,0.500172,0.399093,0.351122,0.31872,0.319702,0.296009,0.282019,0.289823,0.28422,0.308891,0.318158
3410.9758,0.495586,0.396755,0.349742,0.315674,0.321127,0.295894,0.282209,0.290025,0.284223,0.307771,0.318702
