Wavenumber (cm-1),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb)
4155.8462,0.530643,0.462442,0.441854,0.418238,0.399547,0.428096,0.417092,0.508422
4156.3281,0.536154,0.465905,0.440322,0.421515,0.400105,0.431073,0.42031,0.501723
4156.8105,0.54163,0.468888,0.440619,0.424554,0.404189,0.431808,0.420863,0.499605
4157.2925,0.546765,0.471796,0.442798,0.427797,0.410092,0.429084,0.418463,0.501441
4157.7749,0.55265,0.475953,0.446338,0.431469,0.41524,0.423638,0.414715,0.504435
4158.2568,0.560897,0.48259,0.45018,0.434886,0.417518,0.417696,0.412053,0.505303
4158.7388,0.572247,0.491738,0.453217,0.436445,0.416314,0.41341,0.412072,0.50211
4159.2212,0.585664,0.501925,0.455056,0.434528,0.412758,0.411435,0.41439,0.495178
4159.7031,0.598557,0.511018,0.456474,0.428724,0.409024,0.410782,0.416821,0.486627
4160.1851,0.608027,0.517585,0.459087,0.420457,0.407064,0.410055,0.41674,0.479023
4160.6675,0.612353,0.521712,0.464256,0.41247,0.407534,0.409027,0.412712,0.474031
4161.1494,0.611773,0.524617,0.471909,0.407479,0.409554,0.40916,0.405365,0.471849
4161.6318,0.608116,0.527417,0.480174,0.406903,0.411468,0.412504,0.397044,0.471534
4162.1138,0.603622,0.530097,0.486258,0.410479,0.412049,0.419739,0.390639,0.471799
4162.5957,0.599795,0.531545,0.488136,0.416836,0.411302,0.428947,0.388359,0.471653
4163.0781,0.597065,0.530601,0.48594,0.424413,0.410274,0.43623,0.39109,0.470597
4163.5601,0.595343,0.527203,0.482069,0.431999,0.410049,0.437918,0.39842,0.468449
4164.042,0.594859,0.522668,0.479872,0.438614,0.410771,0.432844,0.408985,0.46512
4164.5244,0.596481,0.518904,0.481728,0.44316,0.41149,0.42306,0.420798,0.460554
4165.0063,0.601202,0.51726,0.487765,0.444417,0.410999,0.412493,0.431518,0.454836
4165.4888,0.609244,0.517943,0.496005,0.441615,0.408947,0.40457,0.438849,0.44827
4165.9707,0.619571,0.520373,0.50374,0.435172,0.406302,0.40048,0.441167,0.441342
4166.4526,0.630302,0.524003,0.509172,0.426942,0.404721,0.399185,0.438148,0.43458
4166.9351,0.639701,0.528796,0.512244,0.419604,0.405307,0.398878,0.430961,0.42846
4167.417,0.646975,0.53496,0.514229,0.415472,0.407749,0.398601,0.421788,0.423422
4167.8989,0.652264,0.542289,0.516469,0.41546,0.410543,0.39877,0.412876,0.419931
4168.3813,0.655948,0.549827,0.519223,0.418824,0.412138,0.400403,0.405687,0.418423
4168.8633,0.657974,0.556243,0.52142,0.423778,0.412135,0.403838,0.400659,0.419083
4169.3457,0.657849,0.560671,0.521492,0.428539,0.411617,0.408082,0.397631,0.421583
4169.8276,0.65534,0.563304,0.518682,0.432141,0.412419,0.411272,0.396476,0.42501
4170.3096,0.651253,0.565271,0.513908,0.434631,0.415898,0.411858,0.397373,0.428154
4170.792,0.647586,0.567891,0.509523,0.436705,0.422098,0.409573,0.400494,0.430073
4171.2739,0.646837,0.571866,0.508057,0.439149,0.429808,0.405539,0.405405,0.430594
4171.7559,0.650896,0.576936,0.510742,0.442445,0.437298,0.401511,0.410767,0.43037
4172.2383,0.660227,0.582139,0.516803,0.446678,0.443137,0.398838,0.414737,0.430369
4172.7202,0.673738,0.586366,0.524019,0.451616,0.44657,0.39784,0.415905,0.43107
4173.2026,0.689273,0.58884,0.530195,0.456804,0.447437,0.397893,0.414152,0.431955
4173.6846,0.704348,0.589372,0.53455,0.461575,0.445958,0.39807,0.410806,0.431758
4174.1665,0.716808,0.588414,0.5381,0.465112,0.442685,0.397861,0.407908,0.429387
4174.6489,0.725332,0.587021,0.54281,0.466674,0.438594,0.397539,0.407031,0.4249
4175.1309,0.72979,0.586662,0.550146,0.466006,0.435027,0.397987,0.40839,0.419699
4175.6128,0.731365,0.588793,0.559993,0.463697,0.43327,0.400101,0.410786,0.41566
4176.0952,0.732253,0.594227,0.57059,0.461152,0.433913,0.404133,0.412373,0.413757
4176.5771,0.734868,0.6026,0.579418,0.460064,0.436438,0.409343,0.411711,0.413282
4177.0596,0.740808,0.612305,0.584396,0.461592,0.439421,0.4142,0.40846,0.412411
4177.5415,0.750097,0.621092,0.584729,0.465737,0.441352,0.417076,0.403382,0.409787
4178.0234,0.76112,0.627092,0.58111,0.471364,0.441589,0.417108,0.397804,0.405863
4178.5059,0.771355,0.629743,0.575379,0.476865,0.440843,0.414785,0.392967,0.402742
4178.9878,0.778513,0.630089,0.569893,0.481051,0.440854,0.411887,0.389608,0.40243
4179.4697,0.78154,0.630289,0.566796,0.483711,0.443448,0.410734,0.387881,0.404831
4179.9521,0.781027,0.632617,0.5673,0.485558,0.449518,0.413005,0.387475,0.40722
4180.4341,0.77891,0.638487,0.571201,0.48773,0.458497,0.418697,0.387816,0.405912
4180.9165,0.777618,0.647929,0.576956,0.491283,0.468552,0.425782,0.388321,0.399092
4181.3984,0.779061,0.659687,0.582479,0.496928,0.477318,0.43088,0.388673,0.38865
4181.8804,0.783869,0.67176,0.586368,0.504945,0.48278,0.430772,0.389022,0.379467
4182.3628,0.791257,0.682088,0.58883,0.515045,0.483923,0.424048,0.389898,0.376482
4182.8447,0.799604,0.689156,0.591621,0.526123,0.481004,0.412001,0.391802,0.38156
4183.3267,0.807466,0.692385,0.596924,0.536169,0.475436,0.398179,0.394645,0.392327
4183.8091,0.814454,0.692305,0.605877,0.54272,0.469384,0.386758,0.397465,0.403698
4184.291,0.821384,0.690435,0.617774,0.54388,0.46512,0.380595,0.398691,0.410887
4184.7734,0.82957,0.688853,0.6305,0.5394,0.464286,0.380119,0.396899,0.411829
4185.2554,0.839711,0.689507,0.641805,0.531094,0.467272,0.383677,0.391631,0.407636
4185.7373,0.851207,0.693499,0.650442,0.522189,0.473011,0.389053,0.383783,0.401206
4186.2197,0.862477,0.700694,0.656337,0.515911,0.479372,0.395072,0.375397,0.395294
4186.7017,0.872114,0.709911,0.659868,0.514173,0.484069,0.402197,0.368993,0.391315
4187.1836,0.88001,0.71966,0.661059,0.517109,0.485683,0.411752,0.366789,0.389302
4187.666,0.88751,0.729061,0.659541,0.523612,0.484266,0.424417,0.370052,0.388535
4188.1479,0.896364,0.738391,0.655348,0.532327,0.481225,0.439115,0.378654,0.388137
4188.6304,0.907248,0.748892,0.649804,0.542312,0.478543,0.453125,0.390928,0.387292
4189.1123,0.91903,0.76187,0.645557,0.55299,0.477805,0.463303,0.403964,0.385212
4189.5942,0.929497,0.777607,0.645513,0.563611,0.47955,0.467608,0.414464,0.381181
4190.0767,0.937073,0.794744,0.651314,0.572873,0.483211,0.465971,0.419983,0.374837
4190.5586,0.942225,0.810583,0.662438,0.579162,0.487573,0.460128,0.419989,0.366551
4191.0405,0.947365,0.822223,0.67648,0.581335,0.491413,0.452705,0.416094,0.357678
4191.5229,0.95521,0.827902,0.690364,0.579519,0.49401,0.446196,0.411195,0.350417
4192.0049,0.966765,0.827815,0.701597,0.575306,0.49542,0.442292,0.407964,0.347205
4192.4873,0.980517,0.823931,0.708912,0.571131,0.496508,0.441633,0.407597,0.349745
4192.9692,0.993468,0.819009,0.712225,0.569174,0.498759,0.443827,0.409556,0.358046
4193.4512,1.00326,0.815447,0.712356,0.570425,0.5038,0.447627,0.412347,0.370018
4193.9336,1.00975,0.814645,0.710828,0.574435,0.512642,0.451323,0.414663,0.382061
4194.4155,1.01481,0.817113,0.70971,0.579803,0.52488,0.453378,0.416084,0.390543
4194.8975,1.02073,0.823001,0.711203,0.585037,0.538342,0.453098,0.416964,0.393477
4195.3799,1.02835,0.832431,0.716885,0.589226,0.549622,0.450936,0.417808,0.391403
4195.8618,1.03673,0.845314,0.727003,0.592198,0.555482,0.448195,0.418756,0.38687
4196.3442,1.04429,0.860834,0.740343,0.594246,0.554482,0.446269,0.419525,0.382868
4196.8262,1.05042,0.87721,0.754891,0.595755,0.547884,0.445974,0.419724,0.381223
4197.3081,1.05615,0.892152,0.768863,0.59706,0.539197,0.447419,0.419147,0.381975
4197.7905,1.06327,0.903883,0.781413,0.598569,0.532547,0.450429,0.417822,0.38397
4198.2725,1.07269,0.912075,0.792552,0.60092,0.530779,0.455024,0.415903,0.38601
4198.7544,1.08368,0.917997,0.802492,0.604931,0.534392,0.461439,0.413678,0.387614
4199.2368,1.09453,0.923745,0.811092,0.611283,0.541785,0.469618,0.411739,0.388923
4199.7188,1.10425,0.931053,0.81792,0.620165,0.550467,0.478662,0.41105,0.390076
4200.2012,1.11371,0.940472,0.822933,0.631147,0.558358,0.486863,0.412614,0.390775
4200.6831,1.12524,0.951383,0.82712,0.643376,0.564431,0.492462,0.416753,0.390445
4201.165,1.14095,0.962662,0.832458,0.655932,0.568616,0.494634,0.422498,0.388771
4201.6475,1.16108,0.973393,0.840967,0.668059,0.571351,0.493938,0.427693,0.386011
4202.1294,1.18359,0.983136,0.853376,0.679132,0.573267,0.491877,0.42999,0.382787
4202.6113,1.20524,0.99175,0.868283,0.688503,0.575109,0.489933,0.428234,0.379576
4203.0938,1.22323,0.999159,0.882486,0.695492,0.577666,0.488865,0.423322,0.376486
4203.5757,1.23638,1.00542,0.892428,0.699669,0.581512,0.488754,0.417902,0.373574
4204.0581,1.24523,1.01103,0.896016,0.701296,0.586645,0.489604,0.415005,0.37139
4204.54,1.25149,1.01712,0.893753,0.701565,0.592363,0.491815,0.416443,0.3711
4205.022,1.25733,1.02512,0.888521,0.702338,0.597579,0.495976,0.421917,0.373869
4205.5044,1.26499,1.03594,0.884142,0.705444,0.601426,0.50216,0.429333,0.379846
4205.9863,1.27624,1.04929,0.883611,0.711902,0.603728,0.509392,0.436016,0.387589
4206.4683,1.29188,1.06362,0.888045,0.721558,0.605025,0.515938,0.440057,0.39447
4206.9507,1.31122,1.07683,0.896856,0.733359,0.606262,0.520363,0.441056,0.397907
4207.4326,1.33217,1.08753,0.908798,0.746044,0.608435,0.522623,0.439979,0.396584
4207.915,1.35211,1.09588,0.922991,0.758773,0.612449,0.524305,0.438387,0.390876
4208.397,1.36904,1.1037,0.939159,0.771252,0.619068,0.527726,0.437533,0.382318
4208.8789,1.38247,1.11356,0.957061,0.783316,0.628694,0.534404,0.437803,0.372659
4209.3613,1.39332,1.12742,0.975786,0.794354,0.640934,0.543918,0.438753,0.363272
4209.8433,1.40307,1.14551,0.993667,0.803128,0.654283,0.553907,0.43963,0.355173
4210.3252,1.41295,1.16599,1.00902,0.808251,0.666405,0.561258,0.440044,0.349341
4210.8076,1.42363,1.18561,1.02116,0.809087,0.675091,0.563759,0.440384,0.346759
4211.2896,1.43547,1.20105,1.03074,0.806464,0.679383,0.561294,0.441685,0.347983
4211.772,1.44888,1.21042,1.03923,0.80264,0.68008,0.555909,0.444997,0.35259
4212.2539,1.46427,1.21405,1.04774,0.800425,0.679205,0.550766,0.450628,0.359075
4212.7358,1.48181,1.21451,1.05625,0.801958,0.678802,0.548584,0.457726,0.365443
4213.2183,1.5012,1.21551,1.06389,0.807839,0.679929,0.550402,0.464465,0.37013
4213.7002,1.52188,1.22055,1.06995,0.817091,0.682527,0.555296,0.46871,0.372618
4214.1821,1.5434,1.23178,1.07487,0.82789,0.686102,0.561129,0.468806,0.373354
4214.6646,1.56552,1.24958,1.0803,0.838527,0.690515,0.565852,0.464129,0.373155
4215.1465,1.58782,1.27278,1.08807,0.848077,0.696172,0.568599,0.455311,0.372643
4215.6289,1.60932,1.29924,1.09896,0.856534,0.703508,0.569961,0.444219,0.372109
4216.1108,1.62858,1.3263,1.11211,0.864577,0.712327,0.571384,0.433712,0.371755
4216.5928,1.64447,1.35121,1.12569,0.873227,0.721666,0.574142,0.427075,0.371915
4217.0752,1.65728,1.37166,1.13827,0.883539,0.730348,0.5786,0.427027,0.37296
4217.5571,1.669,1.38646,1.1499,0.896236,0.737736,0.584178,0.434534,0.374995
4218.0391,1.68257,1.39612,1.16206,0.911256,0.744034,0.589942,0.448042,0.377708
4218.5215,1.70035,1.40287,1.17639,0.927377,0.749877,0.5953,0.463777,0.380579
4219.0034,1.72271,1.40975,1.19325,0.942296,0.755634,0.600293,0.477259,0.383283
4219.4858,1.74789,1.41923,1.21103,0.95337,0.761051,0.605343,0.485347,0.385842
4219.9678,1.77298,1.43222,1.22692,0.958823,0.76559,0.610757,0.487695,0.388332
4220.4497,1.79538,1.44811,1.23845,0.958797,0.769115,0.616428,0.486702,0.390383
4220.9321,1.81398,1.46579,1.24505,0.955555,0.772293,0.621948,0.486005,0.391039
4221.4141,1.82939,1.48473,1.24845,0.952641,0.776275,0.626969,0.488437,0.389296
4221.896,1.84353,1.50519,1.25183,0.953382,0.781894,0.631448,0.49469,0.385003
4222.3784,1.85878,1.52733,1.25829,0.959579,0.789041,0.635553,0.503367,0.379408
4222.8604,1.87722,1.55022,1.26959,0.97103,0.79678,0.63936,0.512152,0.374727
4223.3428,1.89988,1.57156,1.28571,0.98603,0.804117,0.642656,0.519178,0.372899
4223.8247,1.92637,1.58889,1.30517,1.00243,0.810784,0.645084,0.523715,0.374337
4224.3066,1.95487,1.60136,1.32582,1.01861,0.817383,0.646554,0.525955,0.377628
4224.7891,1.98287,1.61065,1.34562,1.0339,0.824763,0.647564,0.526345,0.380481
4225.271,2.00834,1.62032,1.36318,1.04832,0.833183,0.64914,0.525168,0.381301
4225.7529,2.03077,1.6337,1.37812,1.06211,0.842016,0.652391,0.522697,0.380298
4226.2354,2.05137,1.65198,1.39112,1.07522,0.850287,0.657954,0.519675,0.379353
4226.7173,2.07221,1.67365,1.40355,1.08731,0.8576,0.665695,0.517519,0.380776
4227.1997,2.09475,1.69582,1.41675,1.09807,0.864604,0.674764,0.517853,0.38583
4227.6816,2.11883,1.71619,1.43119,1.10778,0.872503,0.683895,0.521564,0.39402
4228.1636,2.14282,1.7344,1.44614,1.11748,0.88194,0.691735,0.528074,0.403499
4228.646,2.16477,1.75192,1.46007,1.12864,0.892185,0.697146,0.535506,0.412192
4229.1279,2.18387,1.77073,1.47176,1.14233,0.901417,0.699533,0.541789,0.418787
4229.6099,2.20107,1.79197,1.48133,1.15837,0.908059,0.699198,0.546031,0.423014
4230.0923,2.21861,1.81534,1.49036,1.17508,0.912189,0.697518,0.549131,0.425232
4230.5742,2.23878,1.83948,1.50097,1.19,0.915909,0.696645,0.553064,0.42584
4231.0566,2.26271,1.86288,1.51446,1.2012,0.922224,0.698674,0.559263,0.425028
4231.5386,2.28993,1.88458,1.53043,1.20847,0.933131,0.704675,0.567237,0.422978
4232.0205,2.31876,1.90445,1.54717,1.21363,0.948212,0.71421,0.574529,0.420218
4232.5029,2.34713,1.92303,1.563,1.21956,0.964743,0.725734,0.578196,0.417694
4232.9849,2.37336,1.94116,1.57764,1.22874,0.97926,0.737621,0.57688,0.416411
4233.4668,2.39669,1.95957,1.59272,1.24182,0.989542,0.749052,0.572035,0.416877
4233.9492,2.41743,1.97864,1.61087,1.25746,0.995738,0.760102,0.567394,0.418757
4234.4312,2.4369,1.99824,1.63418,1.27322,1.00004,0.771024,0.566961,0.421024
4234.9136,2.45708,2.01798,1.66285,1.28719,1.00527,0.781458,0.572787,0.422523
4235.3955,2.47999,2.0376,1.69481,1.29922,1.01341,0.790346,0.583898,0.422605
4235.8774,2.50691,2.05735,1.72657,1.31111,1.02491,0.796702,0.596932,0.421452
4236.3599,2.53772,2.07808,1.75462,1.32546,1.03892,0.800574,0.607982,0.41991
4236.8418,2.57091,2.10069,1.77681,1.34395,1.05405,0.803314,0.614481,0.418995
4237.3237,2.60411,2.12557,1.79303,1.36591,1.069,0.806817,0.616152,0.419369
4237.8062,2.63521,2.15216,1.80514,1.38835,1.08273,0.81228,0.61472,0.421107
4238.2881,2.66337,2.17919,1.81621,1.40735,1.09442,0.819468,0.612818,0.423856
4238.7705,2.68938,2.20539,1.82943,1.42038,1.10348,0.827019,0.612761,0.427262
4239.2524,2.71515,2.23019,1.84699,1.4279,1.10987,0.833471,0.615758,0.431335
4239.7344,2.74276,2.254,1.86952,1.43337,1.11442,0.838161,0.621716,0.436475
4240.2168,2.77335,2.27796,1.89601,1.44138,1.11884,0.84135,0.629482,0.443097
4240.6987,2.80674,2.30335,1.92444,1.45506,1.12515,0.843704,0.637309,0.451091
4241.1807,2.84154,2.33114,1.95262,1.47446,1.13478,0.845761,0.643379,0.459507
4241.6631,2.87591,2.36173,1.979,1.49687,1.14781,0.847911,0.646358,0.466786
4242.145,2.90823,2.39487,2.00302,1.51886,1.16285,0.850761,0.645937,0.471455
4242.6274,2.9377,2.42954,2.02496,1.53854,1.17771,0.85533,0.64322,0.472895
4243.1094,2.96436,2.46397,2.04555,1.55644,1.19051,0.862669,0.640683,0.471692
4243.5913,2.98898,2.49595,2.06556,1.57446,1.20052,0.87309,0.64149,0.469331
4244.0737,3.01275,2.52361,2.08548,1.59392,1.2084,0.88568,0.648251,0.467474
4244.5557,3.03708,2.54637,2.10554,1.61422,1.21583,0.898592,0.661695,0.467255
4245.0376,3.06337,2.56554,2.12578,1.63319,1.22472,0.910015,0.679985,0.468977
4245.52,3.09286,2.58401,2.1463,1.6489,1.23653,0.919154,0.699189,0.472214
4246.002,3.12642,2.60517,2.16747,1.66131,1.25188,0.926548,0.714841,0.476082
4246.4844,3.16418,2.63142,2.18984,1.67264,1.27045,0.933579,0.723826,0.47949
4246.9663,3.20523,2.6633,2.21392,1.68606,1.29117,0.941594,0.725606,0.481378
4247.4482,3.24752,2.69951,2.23977,1.70394,1.31242,0.951264,0.722157,0.481094
4247.9307,3.28819,2.73781,2.26658,1.72667,1.33253,0.96249,0.71675,0.47886
4248.4126,3.32448,2.77611,2.29282,1.75294,1.35018,0.974721,0.712358,0.476003
4248.8945,3.35497,2.81313,2.31688,1.78083,1.36485,0.987328,0.710576,0.474562
4249.377,3.38057,2.84847,2.33793,1.80871,1.37693,0.999772,0.71148,0.47627
4249.8589,3.40448,2.88225,2.35663,1.83542,1.38754,1.01162,0.714257,0.48147
4250.3413,3.43101,2.91483,2.3751,1.85994,1.39811,1.02256,0.718077,0.488747
4250.8232,3.46358,2.94673,2.39605,1.88121,1.40993,1.03258,0.722699,0.49571
4251.3052,3.50296,2.97877,2.42154,1.89878,1.42381,1.04208,0.728589,0.500469
4251.7876,3.54686,3.01191,2.45199,1.91354,1.43999,1.05185,0.736583,0.502828
4252.2695,3.59123,3.04685,2.48612,1.92794,1.45817,1.06268,0.747296,0.504322
4252.7515,3.63246,3.08343,2.52173,1.94502,1.4777,1.0749,0.760572,0.507046
4253.2339,3.6692,3.1205,2.55702,1.9667,1.49777,1.08798,0.775274,0.512129
4253.7158,3.70273,3.1563,2.59151,1.99247,1.51751,1.10072,0.789599,0.518918
4254.1982,3.73571,3.1896,2.62612,2.01959,1.53614,1.11183,0.801833,0.52543
4254.6802,3.77032,3.22061,2.66216,2.04471,1.55293,1.12075,0.811167,0.529697
4255.1621,3.80709,3.25121,2.70008,2.06597,1.56731,1.12808,0.818056,0.531092
4255.6445,3.84501,3.28415,2.73858,2.0842,1.57906,1.13523,0.823895,0.530781
4256.1265,3.88271,3.3215,2.77509,2.1024,1.58858,1.14345,0.830214,0.531109
4256.6084,3.91965,3.3634,2.80713,2.12399,1.59716,1.15285,0.837905,0.534336
4257.0908,3.95655,3.4078,2.83387,2.15089,1.60678,1.16215,0.846923,0.54146
4257.5728,3.99483,3.45148,2.8568,2.18253,1.6195,1.1695,0.856473,0.551684
4258.0552,4.03561,3.49184,2.87891,2.21625,1.63661,1.17391,0.865413,0.562763
4258.5371,4.07905,3.52826,2.90306,2.24864,1.65819,1.17629,0.872605,0.572051
4259.019,4.12428,3.56241,2.93052,2.27702,1.68321,1.17941,0.877221,0.577762
4259.5015,4.16995,3.59716,2.96085,2.30057,1.71036,1.18645,0.87914,0.579848
4259.9834,4.21493,3.63496,2.99294,2.32059,1.73869,1.19929,0.879371,0.580015
4260.4653,4.25882,3.67657,3.02638,2.34009,1.76783,1.21739,0.880089,0.580793
4260.9478,4.30221,3.72086,3.06192,2.36273,1.7974,1.23816,0.883889,0.584141
4261.4297,4.34645,3.76573,3.10077,2.39146,1.82644,1.25846,0.892399,0.590383
4261.9121,4.39315,3.8094,3.14335,2.42725,1.85332,1.27614,0.905074,0.598144
4262.394,4.4432,3.85126,3.18856,2.46855,1.87649,1.29096,0.919203,0.605313
4262.876,4.49604,3.89202,3.23423,2.51168,1.89556,1.30418,0.931407,0.610413
4263.3584,4.54941,3.93305,3.27839,2.55224,1.9119,1.31756,0.939799,0.613478
4263.8403,4.60023,3.97551,3.32028,2.58697,1.92815,1.33242,0.945258,0.615914
4264.3223,4.64617,4.01986,3.36043,2.61502,1.94687,1.3491,0.950794,0.619491
4264.8047,4.68711,4.0657,3.39977,2.63821,1.96916,1.36706,0.959332,0.625161
4265.2866,4.72564,4.11217,3.43868,2.65994,1.99406,1.38529,0.971521,0.632432
4265.769,4.76598,4.15834,3.47672,2.68352,2.01916,1.40276,0.985194,0.639599
4266.251,4.81203,4.20372,3.51327,2.71075,2.04199,1.41882,0.996929,0.644603
4266.7329,4.86548,4.24846,3.54842,2.74148,2.06137,1.43343,1.00454,0.646013
4267.2153,4.92518,4.29337,3.58341,2.77422,2.07801,1.44715,1.00865,0.643688
4267.6973,4.98792,4.33965,3.62029,2.80733,2.09409,1.46075,1.01224,0.638908
4268.1792,5.04999,4.38832,3.66094,2.83999,2.11215,1.47466,1.01851,0.634008
4268.6616,5.10862,4.43971,3.70624,2.87238,2.13388,1.48855,1.02883,0.631663
4269.1436,5.1627,4.4931,3.75558,2.90528,2.15938,1.50161,1.04201,0.634044
4269.626,5.21264,4.54697,3.80709,2.93939,2.18719,1.51319,1.05544,0.642085
4270.1079,5.25985,4.59961,3.85839,2.97504,2.21508,1.52366,1.06694,0.655147
4270.5898,5.30618,4.64995,3.90747,3.01224,2.24131,1.53451,1.07595,0.67124
4271.0723,5.35347,4.69799,3.95355,3.05093,2.26548,1.54772,1.08336,0.687747
4271.5542,5.40327,4.74475,3.99733,3.09092,2.28874,1.56458,1.0905,0.702331
4272.0361,5.45661,4.79176,4.04067,3.13169,2.3131,1.58492,1.09812,0.713629
4272.5186,5.51382,4.84043,4.08562,3.1721,2.34028,1.60727,1.10627,0.72142
4273.0005,5.57452,4.89169,4.13327,3.21074,2.37067,1.62978,1.11479,0.726311
4273.4829,5.63766,4.94583,4.18315,3.24659,2.40311,1.65124,1.12382,0.729228
4273.9648,5.70161,5.00246,4.23356,3.27987,2.43557,1.67155,1.13375,0.731097
4274.4468,5.76433,5.06058,4.28245,3.31208,2.46626,1.69121,1.14474,0.73283
4274.9292,5.82392,5.11875,4.32855,3.34527,2.4945,1.71067,1.15643,0.735447
4275.4111,5.87939,5.17547,4.37187,3.38092,2.52085,1.72977,1.16827,0.739984
4275.8931,5.93138,5.22991,4.41352,3.41914,2.54641,1.74797,1.18026,0.747086
4276.3755,5.98232,5.28241,4.4551,3.45888,2.57197,1.76487,1.19346,0.756514
4276.8574,6.03556,5.33451,4.49814,3.49901,2.59763,1.78074,1.20943,0.767084
4277.3398,6.09377,5.38815,4.54389,3.53916,2.62314,1.79653,1.22913,0.77726
4277.8218,6.15756,5.4446,4.59328,3.57995,2.64874,1.81364,1.25171,0.786095
4278.3037,6.22521,5.5036,4.6468,3.62226,2.67562,1.83334,1.27446,0.793788
4278.7861,6.29381,5.56359,4.7044,3.66634,2.70556,1.85636,1.29383,0.801296
4279.2681,6.36107,5.62275,4.76528,3.71143,2.73982,1.88252,1.30718,0.809234
4279.75,6.42653,5.68011,4.82807,3.75632,2.77795,1.91056,1.31403,0.816979
4280.2324,6.49149,5.7361,4.89126,3.80033,2.81767,1.93832,1.31617,0.822865
4280.7144,6.55765,5.79196,4.95369,3.84392,2.85586,1.96328,1.3167,0.825504
4281.1968,6.62582,5.84874,5.01462,3.88849,2.89024,1.98354,1.31865,0.825212
4281.6787,6.69547,5.90669,5.07356,3.93544,2.92049,1.99871,1.32386,0.824263
4282.1606,6.76549,5.96548,5.13002,3.98526,2.94829,2.0103,1.33268,0.825558
4282.6431,6.83531,6.02516,5.18352,4.03724,2.97609,2.02117,1.34439,0.83066
4283.125,6.90552,6.08682,5.23408,4.08981,3.00572,2.03431,1.35799,0.838762
4283.6069,6.97739,6.15229,5.28278,4.14142,3.0377,2.05145,1.37289,0.847493
4284.0894,7.05182,6.22293,5.33189,4.19118,3.07157,2.0725,1.38918,0.854944
4284.5713,7.12867,6.29834,5.38428,4.23903,3.10686,2.09582,1.40722,0.861252
