Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb)
4323.623,0.605448,0.567129,0.598432,0.598756,0.603863,0.648003,0.712177,0.850176,0.909779,0.948214,0.939704,0.719014,1.52457
4324.105,0.602128,0.568645,0.594811,0.59345,0.601396,0.639781,0.70679,0.838466,0.904444,0.94344,0.933666,0.707233,1.51089
4324.5869,0.598122,0.574043,0.587823,0.5868,0.602875,0.630231,0.701077,0.825533,0.900859,0.940725,0.925934,0.69903,1.49566
4325.0693,0.592869,0.57961,0.578917,0.579174,0.606061,0.619701,0.69437,0.811242,0.897386,0.936945,0.915952,0.695482,1.47822
4325.5513,0.586223,0.581754,0.569525,0.570467,0.608512,0.608925,0.686778,0.795838,0.892169,0.930125,0.904722,0.696002,1.45886
4326.0332,0.579006,0.578923,0.560536,0.560685,0.608737,0.598921,0.678904,0.78008,0.883703,0.920338,0.894201,0.698486,1.43939
4326.5156,0.573036,0.572206,0.552341,0.550486,0.606686,0.59061,0.671255,0.765097,0.871455,0.909027,0.886015,0.700338,1.42234
4326.9976,0.570362,0.564349,0.54523,0.541152,0.603341,0.584388,0.663795,0.751969,0.856226,0.897464,0.880468,0.699748,1.40947
4327.48,0.572039,0.557968,0.539677,0.533943,0.599698,0.579898,0.655985,0.741198,0.84,0.885631,0.876484,0.696388,1.40047
4327.9619,0.577217,0.554178,0.536163,0.529299,0.595862,0.576197,0.647266,0.732352,0.825187,0.872394,0.872379,0.691108,1.39301
4328.4438,0.58325,0.552373,0.534672,0.5265,0.59088,0.572173,0.637576,0.72416,0.813525,0.856725,0.86676,0.684939,1.38427
4328.9263,0.586893,0.551021,0.534334,0.524098,0.583452,0.566992,0.627472,0.715114,0.805143,0.8389,0.858938,0.678193,1.37276
4329.4082,0.585929,0.548753,0.533686,0.520832,0.573056,0.560398,0.617762,0.70429,0.79834,0.820699,0.848856,0.670271,1.35926
4329.8901,0.580242,0.545025,0.531509,0.516403,0.560669,0.552817,0.608966,0.691919,0.790333,0.804483,0.836925,0.660237,1.34597
4330.3726,0.571676,0.540113,0.527699,0.511608,0.548518,0.545281,0.601041,0.679286,0.778663,0.791918,0.82405,0.647669,1.33468
4330.8545,0.562821,0.534662,0.523467,0.507786,0.538908,0.539096,0.593602,0.667976,0.762537,0.783338,0.811659,0.63321,1.3252
4331.3369,0.555526,0.529208,0.520583,0.506006,0.532877,0.535258,0.586424,0.658924,0.743312,0.778089,0.801298,0.618545,1.31527
4331.8188,0.550075,0.523936,0.520112,0.506521,0.529592,0.533824,0.579796,0.651886,0.723804,0.775343,0.793761,0.605857,1.30208
4332.3008,0.545468,0.518743,0.5215,0.508729,0.526955,0.533627,0.574358,0.64566,0.706839,0.774523,0.7883,0.597041,1.28426
4332.7832,0.540468,0.513493,0.522708,0.511511,0.523068,0.532726,0.570508,0.638858,0.693893,0.774935,0.782688,0.592902,1.2629
4333.2651,0.534627,0.508306,0.521349,0.513612,0.517567,0.529481,0.567758,0.630662,0.684605,0.77506,0.774351,0.592595,1.2409
4333.7471,0.528578,0.503698,0.516066,0.513896,0.511892,0.523643,0.564554,0.621069,0.677349,0.772382,0.761891,0.593619,1.22112
4334.2295,0.5235,0.500485,0.507235,0.511509,0.508284,0.516651,0.558792,0.61058,0.670364,0.764308,0.745917,0.592581,1.20463
4334.7114,0.520249,0.49944,0.496576,0.506104,0.508185,0.510793,0.54883,0.599686,0.662664,0.749748,0.728593,0.586593,1.1903
4335.1938,0.518822,0.500856,0.486061,0.498112,0.51115,0.50768,0.53446,0.588603,0.654231,0.730251,0.712301,0.574678,1.17594
4335.6758,0.518482,0.504237,0.476968,0.488837,0.515036,0.507082,0.517249,0.577413,0.645552,0.709701,0.698449,0.558345,1.15993
4336.1577,0.518336,0.508274,0.469673,0.480149,0.517332,0.506979,0.49994,0.566411,0.636991,0.692524,0.687211,0.540902,1.14227
4336.6401,0.517847,0.511118,0.464144,0.473755,0.516719,0.504858,0.48516,0.556331,0.628463,0.68142,0.678122,0.525861,1.12419
4337.1221,0.51694,0.510869,0.460502,0.470387,0.513783,0.499387,0.474145,0.548232,0.619557,0.676025,0.670769,0.515424,1.10706
4337.604,0.515756,0.506172,0.459082,0.469386,0.51043,0.491308,0.466283,0.543083,0.609905,0.673313,0.664945,0.509911,1.09149
4338.0864,0.514394,0.496803,0.459947,0.468974,0.508443,0.48295,0.459838,0.541257,0.599466,0.669458,0.660263,0.508236,1.07733
4338.5684,0.512902,0.484086,0.462378,0.467139,0.508187,0.476768,0.453458,0.542141,0.58861,0.661985,0.655823,0.508784,1.06444
4339.0508,0.511474,0.470819,0.464918,0.462685,0.508316,0.473888,0.447413,0.544064,0.578005,0.650952,0.65043,0.509931,1.05319
4339.5327,0.510574,0.460499,0.466107,0.455913,0.506632,0.47362,0.443626,0.544656,0.568457,0.638575,0.643289,0.510023,1.04409
4340.0146,0.510766,0.455907,0.465373,0.448553,0.501459,0.474067,0.444298,0.541656,0.560712,0.627679,0.634615,0.507285,1.03686
4340.4971,0.51232,0.457693,0.463392,0.442964,0.492606,0.473287,0.450012,0.533905,0.555198,0.619955,0.625603,0.500196,1.02985
4340.979,0.514904,0.463832,0.461561,0.440953,0.481362,0.470176,0.458659,0.522022,0.551745,0.615024,0.617711,0.488315,1.0207
4341.4609,0.517601,0.470511,0.460966,0.442814,0.469665,0.464664,0.466053,0.50829,0.549412,0.610766,0.611716,0.472872,1.00794
4341.9434,0.519261,0.474132,0.461569,0.447103,0.459073,0.457372,0.467952,0.495629,0.546634,0.60463,0.607129,0.456448,0.992252
4342.4253,0.518961,0.473283,0.462217,0.451333,0.450221,0.449196,0.462217,0.486186,0.541771,0.595148,0.602306,0.441748,0.976288
4342.9077,0.516324,0.469399,0.461433,0.453268,0.442966,0.441094,0.449778,0.480352,0.53384,0.582809,0.595188,0.43025,0.962906
4343.3896,0.511586,0.465638,0.458426,0.452122,0.436938,0.434006,0.433931,0.476805,0.523065,0.569823,0.584328,0.421676,0.953
4343.8716,0.505469,0.464697,0.453645,0.448937,0.432033,0.428682,0.418585,0.473471,0.510856,0.558959,0.569749,0.414598,0.944607
4344.354,0.498961,0.467053,0.448589,0.445895,0.428525,0.425371,0.406605,0.468698,0.49916,0.552096,0.553201,0.407591,0.934041
4344.8359,0.493041,0.470772,0.445048,0.444944,0.426848,0.423617,0.399067,0.461889,0.489493,0.54932,0.537583,0.400062,0.918312
4345.3179,0.488408,0.472946,0.444231,0.446572,0.427288,0.422465,0.395492,0.453366,0.482191,0.548984,0.525667,0.392239,0.897102
4345.8003,0.485292,0.471688,0.446173,0.449473,0.429783,0.421045,0.39457,0.443853,0.47634,0.548652,0.518752,0.384594,0.872935
4346.2822,0.483433,0.467314,0.449621,0.451269,0.433855,0.41915,0.394862,0.434102,0.470447,0.546304,0.516001,0.37731,0.849562
4346.7646,0.482289,0.462047,0.45241,0.449807,0.438614,0.417309,0.395286,0.424845,0.463439,0.541128,0.514939,0.370195,0.829808
4347.2466,0.481357,0.458595,0.452273,0.444255,0.442793,0.416276,0.395379,0.416817,0.455341,0.533531,0.51283,0.362956,0.814421
4347.7285,0.48043,0.458589,0.447841,0.435409,0.444906,0.416285,0.39534,0.410536,0.447211,0.524492,0.508043,0.355492,0.802468
4348.2109,0.479651,0.461772,0.439434,0.425178,0.443589,0.41669,0.395727,0.405894,0.440356,0.514731,0.500541,0.347999,0.792613
4348.6929,0.479327,0.466196,0.42915,0.415656,0.438084,0.416259,0.396877,0.401989,0.435409,0.504227,0.491283,0.340975,0.784069
4349.1748,0.479656,0.469143,0.420007,0.408319,0.428671,0.41391,0.398341,0.39755,0.431885,0.492375,0.48115,0.335192,0.776495
4349.6572,0.480483,0.468253,0.414449,0.403681,0.4168,0.409316,0.39885,0.39176,0.428535,0.478657,0.470302,0.331586,0.76921
4350.1392,0.481245,0.462461,0.41305,0.401428,0.404813,0.402985,0.396972,0.384856,0.424205,0.463383,0.458413,0.330858,0.760723
4350.6216,0.481133,0.452488,0.414252,0.400806,0.395292,0.395865,0.392094,0.37796,0.418551,0.447988,0.445454,0.33285,0.749308
4351.1035,0.479456,0.44069,0.415406,0.400994,0.390234,0.388831,0.385,0.372227,0.412121,0.434609,0.432273,0.336133,0.734345
4351.5854,0.476072,0.430214,0.414495,0.401315,0.390336,0.382435,0.37751,0.368006,0.405769,0.425107,0.420434,0.33832,0.717342
4352.0679,0.471629,0.423707,0.411408,0.401274,0.394667,0.376948,0.371399,0.364721,0.399895,0.420106,0.411468,0.337147,0.701631
4352.5498,0.467427,0.422135,0.407937,0.400521,0.400933,0.372532,0.367338,0.361581,0.394088,0.41866,0.40612,0.331716,0.690687
4353.0317,0.464855,0.424374,0.406512,0.398887,0.406339,0.369327,0.364651,0.358474,0.387429,0.418801,0.404112,0.322969,0.686073
4353.5142,0.464676,0.427854,0.408562,0.396487,0.408757,0.367435,0.362021,0.356257,0.379192,0.418608,0.40445,0.312981,0.686409
4353.9961,0.4666,0.429898,0.413589,0.393825,0.407641,0.366855,0.358562,0.356146,0.369455,0.41711,0.405907,0.303528,0.688034
4354.4785,0.469423,0.429011,0.419479,0.391692,0.40418,0.367447,0.354447,0.358661,0.35918,0.414461,0.407303,0.295017,0.686921
4354.9604,0.471638,0.425413,0.423755,0.390819,0.400532,0.36885,0.350661,0.36296,0.349758,0.411391,0.40754,0.286562,0.680566
4355.4424,0.472117,0.420666,0.424879,0.391401,0.398519,0.370374,0.34816,0.36705,0.342344,0.408463,0.405605,0.277108,0.668756
4355.9248,0.470467,0.416775,0.422853,0.392827,0.398569,0.370978,0.347115,0.368693,0.337402,0.405734,0.400753,0.26666,0.653004
4356.4067,0.466988,0.4153,0.418918,0.393874,0.399527,0.369519,0.346785,0.366368,0.334697,0.402972,0.392821,0.256601,0.635353
4356.8887,0.462464,0.416824,0.414706,0.393318,0.399424,0.365306,0.346051,0.359722,0.333624,0.40006,0.382422,0.248856,0.617476
4357.3711,0.458001,0.420811,0.41141,0.390603,0.396698,0.358637,0.34413,0.349401,0.333572,0.39711,0.370815,0.244568,0.600488
4357.853,0.454864,0.425793,0.409364,0.386108,0.391055,0.350889,0.340963,0.336609,0.334047,0.394142,0.359472,0.24332,0.585203
4358.3354,0.454093,0.429842,0.408082,0.380844,0.383511,0.343937,0.337035,0.322762,0.334512,0.390696,0.349569,0.243488,0.572265
4358.8174,0.455844,0.431294,0.40663,0.375826,0.375681,0.339172,0.332869,0.309401,0.334209,0.38587,0.341668,0.2434,0.561924
4359.2993,0.458877,0.429507,0.404084,0.371609,0.368905,0.336758,0.328637,0.298161,0.332261,0.378886,0.335704,0.242419,0.553737
4359.7817,0.46078,0.425232,0.399943,0.368326,0.363789,0.335662,0.3242,0.290575,0.328163,0.369765,0.331218,0.24112,0.546662
4360.2637,0.459149,0.420313,0.39434,0.366081,0.360328,0.334446,0.319525,0.287658,0.322329,0.359536,0.327694,0.240523,0.539669
4360.7456,0.453149,0.416773,0.38799,0.365264,0.358359,0.332265,0.315075,0.289451,0.316191,0.349726,0.32483,0.241017,0.532463
4361.228,0.444369,0.415812,0.381894,0.366418,0.357847,0.3294,0.311765,0.294866,0.311534,0.341491,0.322611,0.241852,0.525702
4361.71,0.436176,0.417288,0.376939,0.369705,0.358784,0.326994,0.310393,0.30196,0.309322,0.334999,0.321131,0.24159,0.52045
4362.1924,0.431817,0.41994,0.373607,0.37443,0.360817,0.32623,0.310933,0.308565,0.308809,0.329478,0.320195,0.239139,0.517249
4362.6743,0.43249,0.422081,0.371945,0.379102,0.363031,0.32756,0.312286,0.312941,0.307703,0.323775,0.318945,0.234545,0.515517
4363.1563,0.436721,0.422296,0.371771,0.382082,0.364162,0.330417,0.312824,0.314157,0.303493,0.31699,0.315796,0.22888,0.513781
4363.6387,0.441474,0.419852,0.372938,0.382414,0.363194,0.333536,0.311463,0.31209,0.295164,0.308827,0.308948,0.22333,0.510573
4364.1206,0.444148,0.414826,0.375453,0.380246,0.359964,0.335589,0.308516,0.307187,0.284106,0.299629,0.297331,0.218219,0.505338
4364.6025,0.444011,0.408107,0.379369,0.376575,0.355345,0.335756,0.305621,0.300209,0.273495,0.290296,0.281537,0.212831,0.498704
4365.085,0.442143,0.401239,0.38455,0.372536,0.350889,0.333971,0.304664,0.29209,0.266479,0.282142,0.264084,0.20623,0.491969
4365.5669,0.440153,0.395971,0.390444,0.368793,0.348132,0.330789,0.306432,0.283833,0.264367,0.276602,0.248679,0.19844,0.486236
4366.0493,0.438816,0.393506,0.396013,0.365424,0.347964,0.326999,0.309946,0.27635,0.266051,0.274643,0.238707,0.190973,0.481799
4366.5313,0.437724,0.393828,0.399883,0.362271,0.350327,0.323186,0.313009,0.270206,0.268961,0.276098,0.235753,0.186128,0.478113
4367.0132,0.436044,0.395626,0.400676,0.359339,0.354272,0.319459,0.313552,0.26547,0.270804,0.279381,0.238992,0.185456,0.474242
4367.4956,0.433602,0.39708,0.397472,0.356858,0.358255,0.315514,0.31079,0.261855,0.270814,0.281991,0.24584,0.188497,0.469369
4367.9775,0.43126,0.397039,0.39024,0.354947,0.360596,0.311002,0.305404,0.259107,0.26975,0.281698,0.253436,0.192781,0.463086
4368.4595,0.430273,0.395776,0.380057,0.353226,0.360049,0.305994,0.298729,0.257355,0.268824,0.27773,0.260019,0.195179,0.455408
4368.9419,0.43121,0.394673,0.368943,0.350808,0.35639,0.301215,0.291717,0.257014,0.2685,0.271169,0.265331,0.193724,0.446665
4369.4238,0.433412,0.39507,0.359304,0.346814,0.350728,0.297834,0.284502,0.258188,0.268081,0.264284,0.269887,0.188686,0.437419
4369.9063,0.435479,0.397177,0.353198,0.341148,0.345184,0.296871,0.276792,0.259974,0.266276,0.259218,0.273784,0.182222,0.428382
4370.3882,0.436407,0.399916,0.351743,0.334958,0.341883,0.298596,0.268603,0.260312,0.262223,0.256922,0.27599,0.176947,0.420242
4370.8701,0.436444,0.401799,0.354889,0.330402,0.341709,0.30232,0.260622,0.256759,0.256198,0.256922,0.274717,0.174399,0.413384
4371.3525,0.436934,0.402073,0.361589,0.329696,0.343637,0.306734,0.253934,0.247883,0.249564,0.257885,0.268602,0.174328,0.407647
4371.8345,0.439247,0.401204,0.370163,0.333949,0.345235,0.310569,0.249443,0.234477,0.244069,0.258395,0.257821,0.175103,0.402347
4372.3164,0.443587,0.400352,0.378715,0.342418,0.344187,0.313128,0.247522,0.219743,0.240981,0.257411,0.244302,0.174816,0.396653
4372.7988,0.448568,0.400377,0.385527,0.352644,0.339865,0.314343,0.248107,0.208161,0.240517,0.254262,0.230876,0.172364,0.390152
4373.2808,0.451887,0.401253,0.389485,0.361415,0.333879,0.314413,0.250938,0.203561,0.241766,0.248537,0.219943,0.167946,0.383244
4373.7632,0.451617,0.402299,0.390462,0.366083,0.329161,0.313368,0.255537,0.207372,0.243072,0.240202,0.212515,0.162843,0.377043
4374.2451,0.447287,0.402883,0.389415,0.365553,0.328166,0.310982,0.260879,0.217951,0.242701,0.229921,0.208115,0.158679,0.372758
4374.7271,0.440095,0.40288,0.38796,0.3605,0.331396,0.307124,0.265199,0.231307,0.239545,0.219196,0.205385,0.156585,0.370848
4375.2095,0.432244,0.4025,0.387519,0.352842,0.337135,0.302247,0.266429,0.242839,0.233608,0.210004,0.202843,0.156644,0.370499
4375.6914,0.42586,0.401805,0.388487,0.344867,0.342453,0.297508,0.263241,0.249241,0.226014,0.203999,0.199375,0.157864,0.369798
4376.1733,0.422123,0.400521,0.390048,0.338485,0.344712,0.294292,0.25605,0.249668,0.218464,0.20179,0.194432,0.158684,0.366678
4376.6558,0.420984,0.398429,0.390812,0.334863,0.342666,0.293369,0.247172,0.245671,0.21239,0.202786,0.188144,0.157762,0.360168
4377.1377,0.421506,0.395909,0.389871,0.334361,0.33673,0.2943,0.239852,0.240015,0.208277,0.205682,0.181425,0.15463,0.351249
4377.6201,0.422562,0.393964,0.387439,0.336546,0.328556,0.295609,0.236671,0.235083,0.205597,0.209146,0.175865,0.149879,0.342711
4378.1021,0.423554,0.393472,0.384555,0.340229,0.320353,0.295726,0.238327,0.231784,0.203402,0.212167,0.173147,0.144761,0.337894
4378.584,0.424782,0.39424,0.382073,0.343664,0.314217,0.294099,0.243473,0.229507,0.201136,0.213898,0.174104,0.140476,0.338889
4379.0664,0.427249,0.394753,0.379824,0.34512,0.311585,0.291647,0.249594,0.22701,0.199049,0.213375,0.177962,0.137558,0.345204
4379.5483,0.431948,0.393084,0.376713,0.343718,0.312825,0.290176,0.254273,0.223498,0.197879,0.209597,0.182439,0.135707,0.35375
4380.0303,0.439,0.388398,0.371789,0.340081,0.317141,0.291075,0.256142,0.219107,0.198037,0.202131,0.184817,0.134126,0.36029
4380.5127,0.447213,0.381908,0.365437,0.336229,0.322906,0.294211,0.255169,0.214552,0.198945,0.191769,0.183415,0.132133,0.361585
4380.9946,0.454467,0.376445,0.359655,0.334566,0.328331,0.297797,0.252358,0.210361,0.199087,0.180594,0.178461,0.129661,0.356981
4381.4771,0.458803,0.374879,0.35703,0.33645,0.332106,0.299413,0.249141,0.206469,0.196841,0.171148,0.171766,0.127344,0.348482
4381.959,0.459565,0.378503,0.359035,0.341261,0.333636,0.297512,0.246712,0.202548,0.191576,0.165137,0.165452,0.126129,0.339328
4382.4409,0.457759,0.386511,0.364845,0.346658,0.332829,0.292428,0.245495,0.198743,0.184294,0.162555,0.160702,0.12664,0.332092
4382.9233,0.455305,0.396782,0.371539,0.349891,0.329786,0.286221,0.244972,0.196076,0.177385,0.161857,0.157423,0.128688,0.327558
4383.4053,0.453649,0.407194,0.375599,0.349324,0.32477,0.281455,0.244034,0.195992,0.173614,0.161099,0.154957,0.131262,0.324987
4383.8872,0.452724,0.416427,0.374761,0.345199,0.318473,0.279669,0.241774,0.199281,0.174868,0.159245,0.153129,0.133049,0.323279
4384.3696,0.451055,0.423835,0.369067,0.339227,0.312185,0.280471,0.238262,0.205219,0.181276,0.156809,0.1527,0.133203,0.321922
4384.8516,0.446968,0.428853,0.360586,0.333479,0.307461,0.281754,0.234725,0.211671,0.191095,0.155479,0.154817,0.131839,0.320934
4385.334,0.440025,0.430739,0.352113,0.329393,0.305344,0.280915,0.232863,0.216197,0.201352,0.157105,0.159896,0.129898,0.320044
4385.8159,0.431638,0.428983,0.345746,0.327489,0.305715,0.276351,0.23368,0.217392,0.208965,0.162694,0.166865,0.128422,0.318079
4386.2979,0.424434,0.423996,0.342184,0.32769,0.307381,0.268414,0.236642,0.215531,0.2119,0.171908,0.173373,0.127732,0.313429
4386.7803,0.420851,0.417329,0.340985,0.329727,0.308951,0.259309,0.239831,0.212101,0.209904,0.183115,0.176869,0.127106,0.305391
4387.2622,0.421946,0.411063,0.341412,0.33323,0.309832,0.252008,0.241056,0.208669,0.204507,0.193812,0.175824,0.125229,0.295305
4387.7441,0.427128,0.40673,0.343156,0.337541,0.310526,0.248814,0.239167,0.205968,0.198249,0.201268,0.170346,0.121132,0.28631
4388.2266,0.434783,0.404542,0.346418,0.341631,0.311932,0.250378,0.234701,0.203805,0.193467,0.203331,0.161928,0.115003,0.281626
4388.7085,0.443152,0.403453,0.351378,0.344349,0.314237,0.255672,0.229448,0.201685,0.191203,0.199297,0.152643,0.10831,0.282508
4389.1909,0.450831,0.401988,0.357556,0.344876,0.316375,0.262802,0.225336,0.199499,0.190821,0.190441,0.144355,0.103138,0.287404
4389.6729,0.456777,0.399232,0.363664,0.342972,0.31661,0.270002,0.223386,0.197679,0.190554,0.179772,0.138323,0.101138,0.293006
4390.1548,0.460181,0.39539,0.36815,0.338863,0.313851,0.276154,0.223333,0.196763,0.18869,0.170815,0.135153,0.102677,0.296414
4390.6372,0.460608,0.391667,0.37009,0.332941,0.308642,0.280611,0.223969,0.196856,0.18471,0.16593,0.134872,0.106582,0.296803
4391.1191,0.458383,0.389636,0.369738,0.32568,0.302999,0.282748,0.223846,0.197498,0.179714,0.165084,0.136944,0.110583,0.295407
4391.6011,0.454808,0.39045,0.368319,0.317881,0.29914,0.281868,0.221947,0.198037,0.175843,0.165938,0.140295,0.112232,0.294017
4392.0835,0.451806,0.394258,0.367201,0.310959,0.298067,0.277709,0.218104,0.198105,0.175017,0.165286,0.143531,0.109982,0.293288
4392.5654,0.451054,0.40006,0.36713,0.306769,0.29906,0.271164,0.213135,0.197739,0.177707,0.161024,0.145409,0.103996,0.292217
4393.0479,0.453125,0.406091,0.368083,0.306874,0.300431,0.264443,0.208659,0.197085,0.182483,0.153426,0.145351,0.0963071,0.289112
4393.5298,0.457237,0.410593,0.369754,0.31166,0.300922,0.260265,0.206571,0.196046,0.186602,0.144931,0.143681,0.0900834,0.283191
4394.0117,0.461768,0.412616,0.372128,0.319995,0.300641,0.260409,0.208294,0.19432,0.187348,0.138665,0.141348,0.0881766,0.275537
4394.4941,0.465151,0.412394,0.375516,0.329769,0.300859,0.264561,0.214103,0.191825,0.183374,0.136672,0.139282,0.0915881,0.268716
4394.9761,0.466541,0.411085,0.380011,0.338982,0.302879,0.270306,0.222938,0.189062,0.175345,0.138953,0.137789,0.0987514,0.265393
4395.458,0.465917,0.410067,0.38492,0.346621,0.306872,0.27434,0.232861,0.186948,0.165573,0.143786,0.136423,0.106198,0.266866
4395.9404,0.463752,0.410245,0.388823,0.352737,0.311536,0.274186,0.241901,0.186134,0.156902,0.148936,0.134445,0.110359,0.272384
4396.4224,0.460659,0.41179,0.390372,0.357811,0.314806,0.269391,0.248759,0.186396,0.151485,0.152889,0.131562,0.109467,0.279481
4396.9048,0.457283,0.41431,0.389189,0.362003,0.315049,0.26157,0.252966,0.186725,0.150074,0.155362,0.128387,0.104358,0.285051
4397.3867,0.454388,0.417134,0.386107,0.364906,0.31192,0.253445,0.254543,0.186145,0.152052,0.156925,0.126242,0.0976854,0.286609
4397.8687,0.452828,0.419454,0.382478,0.365894,0.306405,0.247519,0.253582,0.184571,0.156027,0.158208,0.126381,0.0921446,0.28328
4398.3511,0.453263,0.420371,0.379164,0.364626,0.300181,0.245092,0.250169,0.182888,0.16054,0.159314,0.129127,0.0889577,0.276158
4398.833,0.455772,0.419129,0.376074,0.361218,0.294868,0.245963,0.244638,0.18211,0.16451,0.15983,0.133498,0.0875926,0.26786
4399.3149,0.459704,0.415645,0.372659,0.355998,0.291625,0.248788,0.23782,0.18234,0.167307,0.159306,0.137585,0.0867364,0.261362
4399.7974,0.463991,0.411014,0.368892,0.34921,0.291158,0.251849,0.230884,0.182542,0.168609,0.157742,0.139464,0.0856325,0.258604
4400.2793,0.467764,0.407437,0.365772,0.34111,0.293836,0.253899,0.224768,0.181449,0.168247,0.155668,0.138077,0.0847346,0.259567
4400.7617,0.470853,0.407324,0.36482,0.332452,0.299594,0.254747,0.219617,0.178832,0.166219,0.153765,0.133629,0.0852634,0.262386
4401.2437,0.473819,0.411992,0.366899,0.324898,0.30766,0.255308,0.214717,0.175963,0.162847,0.152365,0.127345,0.0881168,0.264459
4401.7256,0.477465,0.420789,0.37137,0.32076,0.316449,0.257039,0.209069,0.174681,0.158937,0.151258,0.120833,0.0929938,0.263871
4402.208,0.482144,0.431284,0.376336,0.32195,0.323933,0.261005,0.202224,0.175783,0.155766,0.149955,0.115441,0.098322,0.260281
4402.6899,0.487306,0.440426,0.37988,0.328718,0.328445,0.267097,0.194811,0.17812,0.154793,0.148137,0.111873,0.101952,0.254809
4403.1719,0.491556,0.445928,0.381353,0.33905,0.329439,0.27387,0.188364,0.179303,0.157114,0.145835,0.110161,0.102132,0.249181
4403.6543,0.493223,0.44708,0.381745,0.349318,0.327652,0.279116,0.184586,0.177523,0.162889,0.143132,0.109889,0.0982545,0.244804
4404.1362,0.49114,0.444677,0.382807,0.355931,0.324483,0.280823,0.18452,0.173031,0.171023,0.139688,0.110508,0.0911233,0.242297
4404.6187,0.485286,0.440364,0.385608,0.357059,0.321026,0.277971,0.188092,0.168022,0.179353,0.134657,0.111622,0.0827453,0.241536
4405.1006,0.47696,0.435907,0.389546,0.353373,0.317448,0.270826,0.194205,0.165006,0.185351,0.127328,0.113107,0.0757255,0.241925
4405.5825,0.468392,0.43272,0.392553,0.347405,0.313197,0.260775,0.201176,0.164988,0.187049,0.118154,0.115015,0.0724048,0.242617
4406.0649,0.461924,0.431634,0.392364,0.34198,0.307861,0.249977,0.207249,0.166893,0.183763,0.109335,0.117336,0.0739871,0.242711
4406.5469,0.45913,0.432797,0.388012,0.338772,0.301969,0.241007,0.210965,0.168605,0.176236,0.104197,0.119762,0.0800237,0.241573
4407.0288,0.460291,0.435658,0.380581,0.337813,0.297045,0.236396,0.211434,0.168654,0.166187,0.10549,0.1217,0.0885543,0.239273
4407.5112,0.464505,0.439131,0.372721,0.338104,0.294773,0.237912,0.208529,0.167218,0.155549,0.113576,0.122549,0.0968892,0.236803
4407.9932,0.470313,0.441955,0.367226,0.338682,0.295871,0.24571,0.203042,0.165763,0.145838,0.125797,0.122098,0.102645,0.235728
