Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
7522.9492,1.70803,3.18768,4.683,5.79265,7.27373,9.08141,10.4929,11.5773,12.852,14.2739,15.1215,16.3467,17.5563,19.4021,20.42
7523.4316,1.70196,3.23907,4.70809,5.83923,7.26014,9.16378,10.447,11.577,12.8075,14.3151,15.0479,16.3554,17.5249,19.4198,20.4838
7523.9136,1.6748,3.20988,4.68454,5.87645,7.25566,9.22278,10.3838,11.556,12.7984,14.3662,15.0112,16.4168,17.5225,19.4014,20.5291
7524.396,1.63171,3.10145,4.64054,5.89866,7.27187,9.23384,10.3188,11.5319,12.8274,14.4233,15.0263,16.5085,17.5295,19.3493,20.5394
7524.8779,1.57433,2.95116,4.60743,5.91052,7.31807,9.1894,10.2688,11.5252,12.8769,14.4739,15.0791,16.6002,17.5287,19.2764,20.5046
7525.3599,1.50245,2.81266,4.59906,5.92391,7.39455,9.10387,10.245,11.5492,12.9236,14.5032,15.1386,16.6718,17.5194,19.2024,20.4285
7525.8423,1.42057,2.73151,4.60346,5.94938,7.48852,9.00715,10.2466,11.6061,12.9569,14.5012,15.18,16.7231,17.5173,19.1479,20.3301
7526.3242,1.34205,2.72823,4.59298,5.98814,7.57572,8.93002,10.2616,11.6912,12.9858,14.4691,15.202,16.7667,17.5397,19.13,20.2378
7526.8062,1.2857,2.79465,4.54666,6.02945,7.62818,8.89078,10.274,11.7959,13.0323,14.421,15.2265,16.8124,17.5884,19.1587,20.1794
7527.2886,1.26636,2.90165,4.46929,6.05494,7.62546,8.89106,10.2742,11.9086,13.1147,14.3813,15.2807,16.8547,17.6466,19.2351,20.1739
7527.7705,1.28667,3.0122,4.39276,6.04686,7.56439,8.92114,10.2647,12.0118,13.2339,14.3768,15.3749,16.8749,17.6913,19.3503,20.2275
7528.2529,1.33587,3.09411,4.35705,5.99608,7.46205,8.96815,10.259,12.0823,13.3697,14.4257,15.4913,16.8544,17.7118,19.4876,20.3335
7528.7349,1.39622,3.12931,4.38264,5.90692,7.34946,9.02024,10.2716,12.0973,13.4876,14.5282,15.5923,16.7905,17.7199,19.6257,20.4734
7529.2168,1.45203,3.11759,4.45338,5.79705,7.2575,9.06569,10.3053,12.0458,13.5523,14.6628,15.6421,16.7023,17.7432,19.7435,20.6183
7529.6992,1.49518,3.07413,4.52306,5.69193,7.20207,9.09225,10.3449,11.9366,13.5421,14.7927,15.6288,16.6214,17.8067,19.8237,20.7337
7530.1812,1.52454,3.02105,4.54297,5.61447,7.17704,9.09127,10.3635,11.798,13.458,14.881,15.5711,16.5765,17.9162,19.8563,20.7896
7530.6631,1.54146,2.97626,4.49294,5.57406,7.16007,9.065,10.3376,11.6669,13.3239,14.9078,15.5069,16.58,18.0542,19.8421,20.7729
7531.1455,1.54562,2.9452,4.39402,5.56143,7.1281,9.0293,10.264,11.5741,13.1768,14.8781,15.4706,16.6252,18.1886,19.7952,20.696
7531.6274,1.53474,2.92044,4.29403,5.55439,7.07244,9.00565,10.1657,11.5348,13.0514,14.8173,15.4751,16.6941,18.2878,19.7409,20.5931
7532.1099,1.50799,2.88948,4.23625,5.53241,7.00346,9.00617,10.082,11.5487,12.9667,14.7552,15.5098,16.7681,18.3317,19.7066,20.5048
7532.5918,1.47015,2.84562,4.23306,5.49081,6.94261,9.02283,10.0485,11.6054,12.9232,14.7106,15.5536,16.8338,18.3158,19.7094,20.459
7533.0737,1.43312,2.79465,4.26111,5.44441,6.90869,9.03099,10.0804,11.6897,12.9117,14.6839,15.5907,16.8834,18.2522,19.7456,20.4589
7533.5562,1.41295,2.753,4.27946,5.41736,6.90799,9.00661,10.1676,11.783,12.9257,14.6635,15.6186,16.912,18.1666,19.7927,20.486
7534.0381,1.42315,2.7386,4.2574,5.42595,6.93413,8.9456,10.2841,11.8646,12.9698,14.6391,15.6438,16.9167,18.0946,19.8236,20.5149
7534.52,1.4676,2.76069,4.19364,5.46739,6.97545,8.87101,10.4044,11.9149,13.0553,14.6125,15.6713,16.9001,18.0703,19.8242,20.5294
7535.0024,1.53716,2.81502,4.11513,5.52297,7.02271,8.82171,10.5136,11.9243,13.1884,14.5996,15.6981,16.8734,18.112,19.8033,20.5306
7535.4844,1.61195,2.88716,4.05789,5.57287,7.07097,8.8298,10.6079,11.8992,13.3587,14.6195,15.7166,16.8556,18.2119,19.7842,20.5327
7535.9668,1.66861,2.96019,4.04373,5.61014,7.11552,8.90155,10.6858,11.861,13.5385,14.6808,15.7236,16.866,18.336,19.7873,20.5504
7536.4487,1.68874,3.02062,4.06839,5.64239,7.14732,9.01345,10.7417,11.8363,13.6942,14.772,15.7254,16.9147,18.4398,19.8146,20.5887
7536.9307,1.66551,3.059,4.10746,5.68068,7.15356,9.12413,10.7658,11.8424,13.8011,14.8651,15.7338,16.9954,18.4896,19.8499,20.6402
7537.4131,1.6066,3.06684,4.13448,5.72558,7.12414,9.19395,10.7513,11.8795,13.8527,14.9289,15.7564,17.0878,18.4776,19.8725,20.6908
7537.895,1.5331,3.03523,4.1377,5.76284,7.05978,9.20153,10.7009,11.9333,13.8589,14.9457,15.7897,17.1664,18.4218,19.873,20.7281
7538.377,1.47409,2.95932,4.12375,5.77228,6.97515,9.15033,10.6269,11.987,13.8369,14.9204,15.8212,17.2135,18.3512,19.8574,20.7466
7538.8594,1.45684,2.84665,4.10684,5.74221,6.89394,9.06396,10.5445,12.0318,13.802,14.8762,15.8401,17.2264,18.2872,19.8376,20.749
7539.3413,1.49455,2.72238,4.09328,5.67718,6.83847,8.97371,10.465,12.0687,13.7646,14.8408,15.845,17.217,18.2345,19.8192,20.7427
7539.8237,1.57715,2.62406,4.07495,5.59311,6.81987,8.90422,10.394,12.1022,13.7324,14.8314,15.8429,17.2036,18.1867,19.7976,20.7348
7540.3057,1.67243,2.58547,4.0376,5.50536,6.83436,8.86343,10.336,12.1315,13.7117,14.8482,15.8402,17.2003,18.139,19.7667,20.729
7540.7876,1.74023,2.61775,3.97712,5.41998,6.86684,8.84177,10.2976,12.1482,13.7058,14.8793,15.8353,17.2106,18.0968,19.731,20.7234
7541.27,1.75421,2.69992,3.90972,5.33473,6.89876,8.82099,10.2871,12.142,13.7119,14.9124,15.8203,17.227,18.0732,19.7089,20.7121
7541.752,1.71808,2.78657,3.8662,5.24682,6.91524,8.78797,10.308,12.1099,13.7193,14.9438,15.7906,17.2368,18.0769,19.7214,20.6875
7542.2339,1.66468,2.83014,3.87294,5.15938,6.9085,8.74506,10.3541,12.0602,13.7146,14.9803,15.7539,17.2294,18.1027,19.7755,20.645
7542.7163,1.6359,2.80584,3.93315,5.0816,6.87716,8.71,10.4113,12.009,13.6888,15.0321,15.7274,17.202,18.1317,19.8546,20.5855
7543.1982,1.65529,2.72404,4.02255,5.02377,6.82383,8.70494,10.4664,11.9719,13.6444,15.1037,15.727,17.1603,18.143,19.9239,20.5149
7543.6807,1.71179,2.62223,4.10353,4.99307,6.75358,8.74169,10.5166,11.9568,13.5945,15.1876,15.7539,17.1141,18.1284,19.9492,20.4409
7544.1626,1.76636,2.54114,4.14783,4.99337,6.67419,8.81305,10.5713,11.9628,13.5556,15.2675,15.7934,17.0719,18.0986,19.9149,20.3692
7544.6445,1.77783,2.50058,4.15198,5.02717,6.59668,8.8957,10.6443,11.9838,13.5376,15.3256,15.8262,17.0374,18.0777,19.831,20.302
7545.127,1.72977,2.49099,4.13523,5.09501,6.53405,8.96179,10.7396,12.0136,13.5385,15.3509,15.8437,17.011,18.087,19.7242,20.2419
7545.6089,1.64013,2.48563,4.12356,5.19101,6.49746,8.99099,10.8441,12.0481,13.5465,15.342,15.854,16.9944,18.1326,19.6219,20.1956
7546.0908,1.54845,2.46411,4.13248,5.29908,6.49185,8.97647,10.9307,12.0843,13.5497,15.3046,15.8749,16.9936,18.2022,19.5398,20.1739
7546.5732,1.49083,2.42981,4.16003,5.39566,6.51389,8.92418,10.9724,12.1181,13.5459,15.2466,15.9193,17.0173,18.2751,19.48,20.1859
7547.0552,1.48051,2.40856,4.19215,5.4599,6.55405,8.84908,10.9571,12.1437,13.5466,15.1767,15.9855,17.0705,18.3352,19.439,20.2305
7547.5376,1.50525,2.42944,4.2133,5.48449,6.60136,8.77162,10.8949,12.1552,13.5705,15.1048,16.0599,17.1492,18.3799,19.4171,20.2917
7548.0195,1.54043,2.50164,4.21385,5.47829,6.64761,8.71427,10.8122,12.1487,13.6316,15.0438,16.1267,17.2392,18.4177,19.4225,20.3438
7548.5015,1.56626,2.6042,4.19077,5.4577,6.68843,8.69636,10.7396,12.1258,13.7267,15.0068,16.1767,17.321,18.459,19.4654,20.3637
7548.9839,1.5775,2.69621,4.14485,5.43351,6.72158,8.72695,10.6987,12.0947,13.8333,14.9999,16.2066,17.3778,18.5069,19.5479,20.344
7549.4658,1.58111,2.74056,4.07939,5.40399,6.74465,8.7996,10.6966,12.0711,13.9194,15.0164,16.2137,17.4012,18.5538,19.6573,20.2965
7549.9478,1.58614,2.72528,4.00216,5.35994,6.75474,8.89347,10.7269,12.0742,13.9607,15.0373,16.1934,17.3935,18.5871,19.7677,20.245
7550.4302,1.5942,2.66886,3.92755,5.29695,6.75017,8.98158,10.7755,12.1195,13.9542,15.0416,16.1442,17.3659,18.5963,19.851,20.2119
7550.9121,1.59738,2.60734,3.87485,5.22346,6.73285,9.04234,10.8252,12.2094,13.9205,15.0204,16.0758,17.3346,18.5789,19.8901,20.2079
7551.3945,1.58434,2.57286,3.86137,5.15722,6.7097,9.06771,10.8598,12.3281,13.8912,14.9846,16.01,17.3164,18.5409,19.8866,20.2305
7551.8765,1.55022,2.57738,3.89363,5.11288,6.69197,9.0641,10.8663,12.4449,13.8899,14.9594,15.9705,17.322,18.4928,19.8582,20.2709
7552.3584,1.50305,2.61026,3.96174,5.09164,6.69226,9.04699,10.8395,12.5275,13.9186,14.9683,15.9675,17.3512,18.4451,19.8284,20.321
7552.8408,1.46142,2.64843,4.04105,5.08208,6.7194,9.03346,10.7854,12.5569,13.9577,15.0165,15.9902,17.3911,18.4054,19.8147,20.3767
7553.3228,1.4438,2.67092,4.10093,5.07113,6.77208,9.03645,10.7217,12.5348,13.9799,15.0867,16.0144,17.4231,18.3763,19.8224,20.4341
7553.8047,1.45614,2.66895,4.11689,5.05543,6.83465,9.0617,10.673,12.4795,13.9676,15.1506,16.0214,17.4351,18.3546,19.8454,20.4857
7554.2871,1.48654,2.64764,4.08056,5.04328,6.87941,9.10674,10.6606,12.4135,13.9238,15.1883,16.0117,17.4313,18.3327,19.872,20.5213
7554.769,1.51171,2.62089,4.00292,5.04643,6.87774,9.16173,10.6932,12.3525,13.8687,15.2022,16.0043,17.4314,18.3012,19.8921,20.5331
7555.2515,1.51176,2.6033,3.90909,5.06956,6.81619,9.21265,10.7626,12.3034,13.8272,15.2168,16.0211,17.4571,18.2544,19.9009,20.5206
7555.7334,1.48333,2.60317,3.82667,5.10649,6.70805,9.24701,10.8478,12.2685,13.8148,15.2629,16.0705,17.5147,18.1959,19.9018,20.4904
7556.2153,1.44175,2.61899,3.77322,5.1451,6.59053,9.25912,10.924,12.2519,13.8316,15.3587,16.1431,17.5862,18.1385,19.9041,20.4496
7556.6978,1.4106,2.64083,3.74893,5.17516,6.50589,9.25142,10.9733,12.2588,13.8663,15.4968,16.2208,17.6385,18.0991,19.9194,20.4003
7557.1797,1.40622,2.65615,3.73857,5.19198,6.47642,9.23036,10.9911,12.2906,13.9057,15.6456,16.2916,17.6453,18.0894,19.9536,20.3388
7557.6616,1.42838,2.65745,3.72157,5.19425,6.48968,9.20008,10.9864,12.3411,13.9425,15.7629,16.3549,17.6064,18.1089,20.001,20.2641
7558.144,1.46316,2.6469,3.68466,5.18068,6.50603,9.16009,10.9771,12.3984,13.9764,15.8145,16.4144,17.5505,18.147,20.0424,20.1857
7558.626,1.49461,2.63442,3.62927,5.15047,6.48543,9.1098,10.9816,12.4525,14.01,15.7877,16.4667,17.5182,18.1918,20.0529,20.1234
7559.1084,1.5152,2.62953,3.56969,5.1077,6.41625,9.05663,11.0112,12.5003,14.0428,15.695,16.4967,17.5349,18.2415,20.0143,20.0949
7559.5903,1.52731,2.63234,3.52344,5.06415,6.32623,9.01883,11.0644,12.5437,14.0699,15.5666,16.4876,17.5945,18.3068,19.9272,20.0989
7560.0723,1.53618,2.63064,3.50085,5.03611,6.26758,9.01762,11.1266,12.5825,14.0857,15.4376,16.4352,17.6622,18.4026,19.8127,20.1079
7560.5547,1.54197,2.60605,3.5002,5.03625,6.28567,9.06142,11.1735,12.6112,14.0886,15.3368,16.3564,17.6954,18.5318,19.703,20.0796
7561.0366,1.53784,2.54596,3.51126,5.06653,6.39076,9.13383,11.18,12.6236,14.0835,15.2812,16.2814,17.6687,18.673,19.6254,19.9833
7561.5186,1.51558,2.4538,3.52404,5.11768,6.54978,9.19656,11.1298,12.6218,14.0786,15.2777,16.2363,17.5879,18.7829,19.5905,19.8245
7562.001,1.47351,2.35057,3.53648,5.17467,6.70251,9.20907,11.0229,12.6215,14.0812,15.3269,16.2274,17.4871,18.8133,19.5902,19.649
7562.4829,1.42043,2.26632,3.55554,5.22314,6.79141,9.15329,10.8785,12.643,14.0931,15.4244,16.2405,17.4111,18.7366,19.6059,19.521
7562.9653,1.37248,2.22672,3.59091,5.25211,6.78782,9.04667,10.7311,12.6955,14.1126,15.5569,16.2541,17.3936,18.5623,19.6206,19.4867
7563.4473,1.34541,2.24203,3.64583,5.25353,6.70156,8.93366,10.6207,12.7643,14.1374,15.6988,16.2569,17.4424,18.3373,19.6251,19.5484
7563.9292,1.34659,2.30387,3.71175,5.22251,6.57194,8.8609,10.5805,12.8156,14.168,15.8152,16.2549,17.5361,18.1273,19.6173,19.663
7564.4116,1.37073,2.39008,3.77096,5.16016,6.44823,8.85204,10.626,12.8166,14.206,15.8748,16.2651,17.6352,17.9891,19.5966,19.7675
7564.8936,1.40079,2.4742,3.80595,5.07594,6.37059,8.89814,10.748,12.7592,14.2499,15.8652,16.2997,17.6997,17.9488,19.5607,19.8118
7565.3755,1.41421,2.53484,3.80942,4.98457,6.35909,8.96825,10.9144,12.6691,14.2913,15.802,16.355,17.7084,17.9938,19.506,19.7804
7565.8579,1.39298,2.56148,3.788,4.89731,6.4121,9.03163,11.0809,12.5931,14.3182,15.7207,16.4121,17.6683,18.0831,19.4334,19.692
7566.3398,1.334,2.55537,3.75706,4.81407,6.51042,9.07617,11.2058,12.5725,14.3231,15.6582,16.448,17.6104,18.1679,19.3513,19.5815
7566.8223,1.25439,2.52642,3.72995,4.72495,6.62326,9.11193,11.2649,12.6192,14.3119,15.6321,16.4504,17.5721,18.2118,19.2756,19.4803
7567.3042,1.18689,2.48798,3.70937,4.62268,6.71477,9.15896,11.2591,12.7125,14.3056,15.6356,16.4254,17.5752,18.2036,19.2223,19.4064
7567.7861,1.16556,2.45152,3.68691,4.51726,6.75272,9.22908,11.2121,12.8148,14.33,15.6486,16.3938,17.6136,18.1567,19.1998,19.3658
7568.2686,1.20844,2.42307,3.65097,4.43933,6.71959,9.31408,11.1597,12.8971,14.4001,15.6577,16.3792,17.6568,18.0985,19.2035,19.3597
7568.7505,1.3073,2.40222,3.59706,4.42623,6.6224,9.38765,11.1351,12.9544,14.5063,15.6674,16.3952,17.6695,18.0562,19.2187,19.3877
7569.2324,1.43094,2.38397,3.53285,4.49832,6.4942,9.41984,11.157,13.0028,14.6152,15.6971,16.4378,17.633,18.0449,19.2273,19.4454
7569.7148,1.54018,2.36282,3.47451,4.64181,6.38243,9.39487,11.2216,13.0623,14.6835,15.764,16.4885,17.5566,18.0633,19.2176,19.5188
7570.1968,1.60583,2.3376,3.43738,4.81099,6.32658,9.32201,11.3042,13.1367,14.6802,15.8676,16.5234,17.4716,18.0967,19.1889,19.5829
7570.6792,1.61939,2.31415,3.42794,4.94927,6.33721,9.23273,11.368,13.2064,14.6028,15.9864,16.5259,17.4123,18.1255,19.1501,19.6085
7571.1611,1.59195,2.30327,3.44235,5.01548,6.39007,9.16496,11.3796,13.2381,14.4796,16.0884,16.4965,17.3969,18.1345,19.1132,19.5744
7571.6431,1.54423,2.31323,3.47163,4.99893,6.44155,9.14319,11.3255,13.2043,14.3552,16.1478,16.4536,17.4195,18.1199,19.0865,19.4799
7572.1255,1.4956,2.34121,3.50797,4.91613,6.45662,9.16589,11.2202,13.1018,14.2708,16.1568,16.4242,17.4562,18.09,19.0723,19.3484
7572.6074,1.45809,2.37028,3.54651,4.7957,6.43088,9.20786,11.1004,12.9559,14.2474,16.1255,16.4301,17.4814,18.0597,19.0691,19.2195
7573.0894,1.4366,2.37688,3.58142,4.66424,6.39168,9.23602,11.0071,12.8096,14.2805,16.0718,16.4756,17.4818,18.0428,19.076,19.1301
7573.5718,1.43175,2.34599,3.6008,4.54171,6.37841,9.22938,10.9645,12.7049,14.3465,16.0102,16.5457,17.4623,18.0434,19.0943,19.0959
7574.0537,1.44184,2.28382,3.58711,4.44461,6.41635,9.19169,10.9697,12.6662,14.4142,15.9461,16.6156,17.4402,18.0534,19.1245,19.1021
7574.5361,1.46295,2.21713,3.52544,4.38898,6.50169,9.15046,10.9982,12.6947,14.4574,15.8785,16.6664,17.4351,18.0558,19.1617,19.1116
7575.0181,1.48859,2.17653,3.41532,4.38753,6.60586,9.14293,11.024,12.7725,14.463,15.8085,16.6952,17.4584,18.0343,19.1929,19.0863
7575.5,1.5107,2.17399,3.27733,4.4422,6.69321,9.19646,11.0382,12.8714,14.4351,15.7463,16.714,17.5084,17.984,19.2007,19.0096
7575.9824,1.52187,2.19173,3.14756,4.53884,6.73826,9.31259,11.0556,12.9612,14.3926,15.7116,16.7385,17.5713,17.9168,19.1719,18.8949
7576.4644,1.51739,2.19326,3.06134,4.64963,6.73278,9.46259,11.1023,13.015,14.3617,15.7243,16.7733,17.627,17.8572,19.1057,18.7754
7576.9463,1.49582,2.15082,3.03551,4.74294,6.68255,9.59731,11.1947,13.0141,14.3647,15.7912,16.8075,17.6559,17.8308,19.0178,18.6817
7577.4287,1.45852,2.06959,3.06085,4.79512,6.6012,9.66843,11.3241,12.9553,14.4098,15.8961,16.8212,17.6466,17.8505,18.9347,18.6235
7577.9106,1.40911,1.98939,3.11018,4.79807,6.50697,9.65202,11.4581,12.856,14.4865,16.0028,16.7995,17.5994,17.9094,18.8826,18.5883
7578.3931,1.3539,1.96067,3.15694,4.75954,6.4216,9.56218,11.5581,12.7541,14.5708,16.0696,16.743,17.5272,17.9836,18.8748,18.5562
7578.875,1.30238,2.01137,3.19162,4.69771,6.36673,9.44529,11.6003,12.6944,14.6362,16.0714,16.6674,17.4515,18.0439,18.9051,18.5176
7579.3569,1.26615,2.12823,3.22471,4.63361,6.3557,9.35604,11.5863,12.7091,14.6666,16.014,16.5938,17.3941,18.068,18.9494,18.4812
7579.8394,1.25519,2.26532,3.27466,4.58384,6.3852,9.32816,11.5369,12.7999,14.6633,15.9324,16.5384,17.3693,18.0475,18.9784,18.4659
7580.3213,1.27273,2.37203,3.34997,4.55519,6.43449,9.35798,11.476,12.9351,14.6442,15.8737,16.5074,17.3777,17.9877,18.9714,18.4852
7580.8032,1.31186,2.41981,3.43861,4.54224,6.47528,9.41158,11.4174,13.0657,14.634,15.872,16.5007,17.4087,17.9036,18.9281,18.5355
7581.2856,1.35721,2.4104,3.51259,4.5297,6.48705,9.45061,11.3631,13.1505,14.6541,15.9327,16.5175,17.4476,17.8141,18.8685,18.5962
7581.7676,1.39214,2.36398,3.54445,4.50022,6.46709,9.4579,11.3133,13.1755,14.7128,16.0313,16.5588,17.4855,17.7379,18.8215,18.6395
7582.25,1.40772,2.30064,3.52399,4.44525,6.42782,9.44471,11.2769,13.1567,14.8029,16.1296,16.6246,17.5239,17.6888,18.8077,18.6421
7582.7319,1.40753,2.23033,3.46415,4.37308,6.38402,9.43622,11.2726,13.1268,14.9046,16.1958,16.7086,17.5716,17.6716,18.8268,18.5932
7583.2139,1.40454,2.15581,3.39291,4.30807,6.34034,9.44916,11.3187,13.1165,14.9925,16.2172,16.797,17.6345,17.6788,18.8577,18.4964
7583.6963,1.41122,2.08098,3.33713,4.2794,6.28942,9.48041,11.4171,13.1427,15.0439,16.2016,16.8723,17.7074,17.6935,18.8711,18.3698
7584.1782,1.4294,2.01437,3.30861,4.30442,6.22209,9.51479,11.5455,13.2072,15.0454,16.1669,16.9211,17.7734,17.6965,18.8472,18.2419
7584.6602,1.44728,1.96441,3.29984,4.37663,6.14184,9.54301,11.6638,13.3007,14.9965,16.1296,16.9395,17.8125,17.6761,18.7869,18.1429
7585.1426,1.44646,1.93248,3.29078,4.46707,6.07142,9.57253,11.733,13.406,14.9096,16.0985,16.9319,17.8124,17.6325,18.7096,18.0913
7585.6245,1.41444,1.91157,3.26172,4.53972,6.04523,9.62107,11.7341,13.4988,14.8064,16.0772,16.9056,17.7733,17.5756,18.6391,18.0825
7586.1069,1.35375,1.89238,3.20482,4.57202,6.09127,9.69894,11.677,13.551,14.7119,16.069,16.8658,17.7032,17.5177,18.5881,18.0884
7586.5889,1.28142,1.87132,3.12872,4.56762,6.214,9.79615,11.5941,13.5413,14.6481,16.0795,16.8152,17.6101,17.4681,18.5524,18.0728
7587.0708,1.21926,1.85336,3.0548,4.55312,6.38892,9.88524,11.5253,13.4698,14.6271,16.1131,16.7581,17.4985,17.4328,18.5184,18.0144
7587.5532,1.18228,1.84819,3.00715,4.56098,6.57224,9.93693,11.5025,13.3664,14.6477,16.1656,16.7041,17.3751,17.4177,18.4772,17.9244
7588.0352,1.17261,1.86397,3.00116,4.60916,6.71951,9.93546,11.5402,13.2808,14.6975,16.2224,16.6678,17.2567,17.43,18.4347,17.8433
7588.5171,1.18195,1.9036,3.03635,4.69025,6.80238,9.88327,11.6348,13.2573,14.7595,16.2644,16.6628,17.1709,17.4743,18.4083,17.8181
7588.9995,1.19886,1.96458,3.09686,4.77594,6.81487,9.79529,11.7686,13.3068,14.8226,16.2795,16.6949,17.1441,17.5464,18.4139,17.8731
7589.4814,1.21519,2.03957,3.15905,4.83333,6.76879,9.69142,11.9164,13.3969,14.886,16.2721,16.759,17.1837,17.6306,18.4509,17.994
7589.9639,1.22811,2.11608,3.2022,4.84284,6.68436,9.59308,12.0513,13.4674,14.9571,16.2622,16.8415,17.2671,17.7039,18.4978,18.133
7590.4458,1.2385,2.17719,3.21644,4.80732,6.58357,9.52238,12.1506,13.465,15.0408,16.2736,16.9282,17.3493,17.7461,18.5219,18.2327
7590.9277,1.24812,2.20685,3.2041,4.74771,6.48934,9.49778,12.2008,13.3767,15.1294,16.3193,17.0098,17.3875,17.7486,18.4995,18.2535
7591.4102,1.25774,2.19908,3.17494,4.68898,6.42697,9.52482,12.1995,13.2391,15.2013,16.3939,17.0821,17.3681,17.7164,18.4312,18.1881
7591.8921,1.26631,2.16473,3.13963,4.64585,6.42114,9.58906,12.1539,13.118,15.2334,16.479,17.1417,17.3159,17.6634,18.3411,18.0584
7592.374,1.27062,2.12819,3.1064,4.61808,6.48558,9.66041,12.0771,13.071,15.217,16.5556,17.1798,17.2784,17.6042,18.2605,17.9006
7592.8564,1.26601,2.11343,3.08179,4.59723,6.61031,9.71009,11.9834,13.1177,15.1672,16.6131,17.1833,17.2945,17.5493,18.2064,17.7496
7593.3384,1.24886,2.12805,3.07214,4.57936,6.75731,9.72946,11.8865,13.2338,15.1155,16.6482,17.1405,17.3693,17.5041,18.1709,17.63
7593.8208,1.22038,2.15684,3.08206,4.57335,6.87222,9.73598,11.7975,13.3716,15.0906,16.6571,17.0507,17.4703,17.4702,18.1306,17.5529
7594.3027,1.18886,2.17062,3.10966,4.59804,6.90963,9.76002,11.7246,13.4889,15.101,16.6315,16.9274,17.5466,17.4454,18.0667,17.5154
7594.7847,1.1676,2.14464,3.14311,4.66883,6.85808,9.82122,11.6729,13.5686,15.1323,16.5652,16.7941,17.5591,17.424,17.9817,17.5011
7595.2671,1.16801,2.0743,3.16368,4.78225,6.74894,9.91177,11.6438,13.6183,15.1594,16.4657,16.6739,17.5015,17.3988,17.8988,17.484
7595.749,1.19191,1.97785,3.156,4.90951,6.64182,9.99978,11.6376,13.6535,15.1656,16.3617,16.58,17.4012,17.3655,17.8433,17.4385
7596.231,1.22824,1.88544,3.11988,5.00568,6.59446,10.0505,11.6559,13.6797,15.1503,16.2936,16.5133,17.3015,17.3263,17.8216,17.3517
7596.7134,1.25719,1.82302,3.07469,5.0305,6.63533,10.0498,11.7025,13.6871,15.1237,16.2921,16.4675,17.2376,17.2899,17.8135,17.2298
7597.1953,1.25966,1.80126,3.05147,4.9694,6.75415,10.0124,11.7818,13.6605,15.0936,16.3583,16.4373,17.2206,17.2652,17.7863,17.0965
7597.6777,1.22645,1.81455,3.07596,4.84174,6.91258,9.97033,11.8933,13.5966,15.0592,16.4604,16.4217,17.2378,17.2549,17.7208,16.9806
7598.1597,1.16243,1.84808,3.15234,4.69155,7.06477,9.95178,12.0278,13.5134,15.0195,16.5505,16.423,17.2643,17.2531,17.6279,16.9035
7598.6416,1.08388,1.88743,3.25807,4.56606,7.1742,9.96509,12.1669,13.4435,14.9867,16.5913,16.4409,17.2772,17.2494,17.5445,16.8719
7599.124,1.01121,1.92565,3.35346,4.4948,7.22048,9.99916,12.2889,13.4158,14.992,16.5754,16.4695,17.2639,17.2381,17.5081,16.8786
7599.606,0.960362,1.96516,3.40075,4.48096,7.19832,10.0367,12.3774,13.4371,15.0708,16.5247,16.4995,17.2222,17.2232,17.5299,16.9092
7600.0879,0.936365,2.01366,3.38193,4.50818,7.11522,10.0687,12.4273,13.489,15.2358,16.4738,16.5226,17.1558,17.2147,17.5856,16.9466
7600.5703,0.9317,2.07547,3.30557,4.55558,6.9909,10.0983,12.4457,13.5407,15.4562,16.4495,16.537,17.0724,17.2197,17.6304,16.9727
7601.0522,0.930398,2.14268,3.20062,4.60986,6.85543,10.1335,12.4463,13.5692,15.663,16.4615,16.5486,16.9836,17.2323,17.6275,16.9702
7601.5347,0.916881,2.19249,3.10199,4.66715,6.7419,10.175,12.442,13.5733,15.7795,16.5053,16.5682,16.9055,17.2332,17.57,16.9262
7602.0166,0.885494,2.19517,3.03606,4.72629,6.67415,10.2111,12.44,13.5706,15.7627,16.5724,16.6073,16.8549,17.1981,17.4811,16.839
7602.4985,0.844968,2.13052,3.01249,4.78137,6.65698,10.2221,12.4412,13.583,15.6276,16.6557,16.6745,16.8413,17.1109,17.3949,16.7222
7602.981,0.814059,2.00295,3.02396,4.82073,6.67623,10.1928,12.4435,13.621,15.4403,16.7488,16.7716,16.8617,16.9733,17.3333,16.5997
7603.4629,0.810359,1.84415,3.05194,4.83346,6.70978,10.1221,12.4454,13.677,15.2831,16.8409,16.891,16.9015,16.8048,17.2937,16.4941
7603.9448,0.839601,1.69926,3.07461,4.81798,6.74128,10.0259,12.4479,13.7318,15.2147,16.9153,17.0154,16.9432,16.6348,17.2559,16.4138
7604.4272,0.892949,1.60442,3.07406,4.78579,6.76599,9.93148,12.452,13.7668,15.2467,16.9542,17.1206,16.9745,16.4915,17.1981,16.3498
7604.9092,0.953807,1.56978,3.04124,4.75707,6.7852,9.86654,12.4559,13.7744,15.3469,16.9463,17.1823,16.9914,16.3934,17.1117,16.2842
7605.3916,1.00828,1.57892,2.97772,4.75076,6.7952,9.84913,12.4516,13.7595,15.4614,16.8914,17.1859,16.9934,16.346,17.0042,16.2045
